SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName,Season
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100311,2022-05-18T00:00:00,GSW vs. DAL,W,12.433333333333334,1,1,1.0,1,1,1.0,0,0,0.0,0,5,5,0,1,0,0,0,1,0,3,-5,8.0,0,0,9.0,1,1,1,1,5,3,9,1,2,5,1,2,3,2,4,1,2,5,1,2,1,1,11,7,4,9,4,1,1,3,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13T00:00:00,GSW vs. MEM,W,10.5,1,2,0.5,1,2,0.5,0,0,0.0,2,0,2,0,1,0,0,0,1,1,3,-4,4.4,0,0,6.0,1,1,1,1,6,3,4,4,2,1,3,2,3,2,1,9,6,5,1,2,1,1,11,3,4,8,6,1,1,5,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11T00:00:00,GSW @ MEM,L,23.633333333333333,4,6,0.667,2,2,1.0,0,0,0.0,1,2,3,0,1,0,0,0,2,2,10,-5,12.6,0,0,15.0,1,12,12,12,1,1,1,3,1,1,1,2,3,2,3,5,3,5,1,2,1,1,15,1,1,9,2,1,1,1,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100234,2022-05-09T00:00:00,GSW vs. MEM,W,13.19,1,6,0.167,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,1,2,-7,5.6,0,0,5.0,1,1,1,1,4,3,1,8,4,1,4,2,3,2,4,3,3,5,7,2,1,1,1,3,6,15,5,1,1,6,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100233,2022-05-07T00:00:00,GSW vs. MEM,W,14.55,0,2,0.0,0,1,0.0,0,1,0.0,0,3,3,4,0,1,0,0,1,2,0,10,12.6,0,0,9.0,1,1,1,1,3,9,4,9,4,5,4,2,2,2,4,3,3,1,7,1,1,1,11,1,9,2,2,1,1,3,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100232,2022-05-03T00:00:00,GSW @ MEM,L,8.1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,2,-5,2.2,0,0,3.0,1,12,12,12,7,3,9,1,4,13,4,2,3,2,4,7,8,5,1,2,1,1,1,7,6,9,9,1,1,9,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01T00:00:00,GSW @ MEM,W,3.475,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,3,1.7,0,0,2.0,1,1,1,1,12,9,15,9,4,13,4,2,3,2,4,7,8,2,1,2,1,1,1,7,9,3,10,1,1,10,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100162,2022-04-18T00:00:00,GSW vs. DEN,W,4.766666666666667,1,2,0.5,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,4,-3,4.0,0,0,4.0,1,1,1,1,9,3,4,4,4,5,4,1,1,1,4,9,10,5,7,2,1,1,1,3,3,6,8,1,1,7,1,1627814,Damion Lee,2021-22
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,0042100161,2022-04-16T00:00:00,GSW vs. DEN,W,3.6166666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,2,-6,4.4,0,0,4.0,1,1,1,1,10,3,4,4,4,13,4,2,3,2,4,5,6,5,7,2,1,1,11,7,6,13,6,1,1,7,1,1627814,Damion Lee,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100406,2022-06-16T00:00:00,GSW @ BOS,W,21.666666666666668,0,2,0.0,0,0,0.0,0,0,0.0,6,1,7,1,1,0,0,0,4,1,0,0,8.9,0,0,8.0,1,1,1,1,8,20,15,20,1,1,1,7,9,7,3,20,8,15,5,8,8,1,18,6,20,12,19,3,1,19,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100405,2022-06-13T00:00:00,GSW vs. BOS,W,16.75,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,3,1,0,0,0,5,0,2,12,10.3,0,0,9.0,1,1,1,1,15,15,15,15,1,1,1,7,9,7,15,15,18,6,5,8,8,1,22,14,17,4,18,3,1,18,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100404,2022-06-10T00:00:00,GSW @ BOS,W,28.16,3,4,0.75,0,0,0.0,0,0,0.0,4,7,11,2,3,1,1,0,3,0,6,21,25.2,0,0,23.0,1,1,1,1,6,6,8,8,1,1,1,7,9,7,6,4,5,10,1,2,3,1,15,14,8,2,8,3,1,7,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100403,2022-06-08T00:00:00,GSW @ BOS,L,16.816666666666666,3,4,0.75,0,0,0.0,0,0,0.0,3,4,7,3,3,0,0,1,3,0,6,-7,15.9,0,0,16.0,1,17,17,17,14,6,8,8,1,1,1,7,9,7,8,11,8,6,1,8,8,15,15,14,8,19,12,3,1,11,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100402,2022-06-05T00:00:00,GSW vs. BOS,W,21.366666666666667,6,6,1.0,0,0,0.0,0,0,0.0,1,6,7,2,0,3,1,0,2,1,12,24,35.4,0,0,29.0,1,1,1,1,10,2,4,1,1,1,1,7,9,7,15,7,8,10,14,1,3,1,7,6,2,1,4,3,1,4,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100401,2022-06-02T00:00:00,GSW vs. BOS,L,25.276666666666667,1,4,0.25,0,0,0.0,2,2,1.0,6,3,9,5,2,0,3,1,0,1,4,-2,29.3,0,0,24.0,1,17,17,17,7,15,8,19,1,1,1,2,3,1,3,15,6,1,3,8,1,15,1,6,12,14,6,3,1,6,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100315,2022-05-26T00:00:00,GSW vs. DAL,W,30.713333333333335,5,8,0.625,0,0,0.0,0,0,0.0,7,11,18,4,0,0,0,1,1,2,10,11,37.6,1,0,32.0,1,1,1,1,3,3,2,13,1,1,1,7,9,7,2,1,2,3,14,8,8,15,3,2,3,5,3,1,1,3,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100314,2022-05-24T00:00:00,GSW @ DAL,L,19.8,1,3,0.333,0,0,0.0,1,3,0.333,1,5,6,1,1,0,1,0,0,2,3,-20,13.7,0,0,12.0,1,17,17,17,11,15,12,17,1,1,1,5,2,6,15,8,13,15,5,8,3,1,1,2,16,22,15,3,1,14,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100313,2022-05-22T00:00:00,GSW @ DAL,W,29.183333333333334,3,4,0.75,0,0,0.0,3,4,0.75,4,8,12,4,1,1,0,0,3,3,9,5,31.4,0,0,27.0,1,1,1,1,4,6,8,8,1,1,1,1,1,5,6,3,3,3,5,2,8,1,15,1,5,9,5,3,1,5,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100312,2022-05-20T00:00:00,GSW vs. DAL,W,32.19166666666667,10,14,0.714,0,0,0.0,1,1,1.0,5,7,12,2,0,0,0,1,1,2,21,9,38.4,1,0,35.0,1,1,1,1,2,1,1,11,1,1,1,5,8,1,5,4,3,10,14,8,8,15,3,2,1,7,2,1,1,1,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100311,2022-05-18T00:00:00,GSW vs. DAL,W,28.346666666666668,5,5,1.0,0,0,0.0,0,0,0.0,2,3,5,4,1,0,2,0,2,0,10,15,27.0,0,0,23.0,1,1,1,1,5,3,5,1,1,1,1,7,9,7,10,15,15,3,5,8,2,1,7,14,3,3,7,3,1,7,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13T00:00:00,GSW vs. MEM,W,35.2,2,7,0.286,0,0,0.0,0,0,0.0,11,11,22,5,2,0,1,0,4,0,4,10,38.9,0,0,33.0,1,1,1,1,1,11,3,18,1,1,1,7,9,7,1,1,1,1,3,8,3,1,18,14,12,6,1,3,1,2,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11T00:00:00,GSW @ MEM,L,15.816666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,5,5,2,1,1,0,0,2,0,2,-9,13.0,0,0,11.0,1,17,17,17,16,15,21,1,1,1,1,7,9,7,19,8,15,10,5,2,8,1,7,14,17,21,16,3,1,16,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100234,2022-05-09T00:00:00,GSW vs. MEM,W,15.183333333333334,3,5,0.6,0,0,0.0,2,2,1.0,2,7,9,0,1,1,1,1,1,2,8,-3,23.8,0,0,21.0,1,1,1,1,17,6,5,14,1,1,1,2,3,1,10,4,6,19,5,2,3,15,3,2,6,17,9,3,1,9,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100233,2022-05-07T00:00:00,GSW vs. MEM,W,17.018333333333334,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,3,0,0,0,0,2,1,6,7,14.1,0,0,12.0,1,1,1,1,13,6,12,1,1,1,1,7,9,7,15,19,20,6,14,8,8,1,7,6,8,8,14,3,1,14,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100232,2022-05-03T00:00:00,GSW @ MEM,L,8.928333333333333,2,2,1.0,0,0,0.0,0,2,0.0,0,4,4,0,0,0,0,0,1,1,4,-3,8.8,0,0,8.0,1,17,17,17,22,11,15,1,1,1,1,7,3,7,19,11,18,19,14,8,8,1,3,6,12,17,20,3,1,19,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01T00:00:00,GSW @ MEM,W,18.733333333333334,4,5,0.8,0,0,0.0,0,0,0.0,2,4,6,2,1,1,0,1,2,1,8,-2,20.2,0,0,18.0,1,1,1,1,12,5,5,7,1,1,1,7,9,7,10,11,13,10,5,2,8,15,7,6,6,14,10,3,1,10,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100165,2022-04-27T00:00:00,GSW vs. DEN,W,21.583333333333332,2,2,1.0,0,0,0.0,0,2,0.0,2,5,7,3,0,0,0,0,4,1,4,1,16.9,0,0,14.0,1,1,1,1,9,11,15,1,1,1,1,7,3,7,10,8,8,6,14,8,8,1,18,6,12,11,11,3,1,12,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100164,2022-04-24T00:00:00,GSW @ DEN,L,11.833333333333334,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,1,1,1,0,0,2,0,2,0,11.5,0,0,10.0,1,17,17,17,19,15,15,15,1,1,1,7,9,7,10,15,15,15,5,2,8,1,7,14,17,12,17,3,1,17,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100163,2022-04-21T00:00:00,GSW @ DEN,W,9.061666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,0,0,-2,1.2,0,0,1.0,1,1,1,1,21,20,22,20,1,1,1,7,9,7,19,20,21,19,14,8,8,1,18,14,20,14,22,3,1,22,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100162,2022-04-18T00:00:00,GSW vs. DEN,W,11.34,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,2,0,0,2,2.7,0,0,2.0,1,1,1,1,20,20,15,20,1,1,1,7,9,7,19,20,21,15,14,8,8,22,7,14,20,10,21,3,1,21,1,1626172,Kevon Looney,2021-22
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042100161,2022-04-16T00:00:00,GSW vs. DEN,W,13.15,2,3,0.667,0,0,0.0,2,2,1.0,3,4,7,0,0,0,0,1,2,1,6,-7,14.4,0,0,13.0,1,1,1,1,18,11,12,12,1,1,1,2,3,1,8,11,8,19,14,8,8,15,7,6,8,19,13,3,1,13,1,1626172,Kevon Looney,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100217,2022-05-15T00:00:00,MIL @ BOS,L,37.15,6,12,0.5,1,6,0.167,2,2,1.0,4,6,10,0,2,0,3,0,3,3,15,-20,34.0,1,0,32.0,1,8,8,8,1,3,3,3,2,1,4,6,6,1,2,2,1,6,1,5,1,1,6,2,4,11,2,1,1,2,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13T00:00:00,MIL vs. BOS,L,19.176666666666666,3,6,0.5,0,2,0.0,0,0,0.0,0,3,3,0,1,1,0,0,1,0,6,-22,11.6,0,0,11.0,1,8,8,8,12,8,9,3,5,4,5,7,7,7,11,6,10,6,4,3,10,1,1,11,8,12,11,3,1,11,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11T00:00:00,MIL @ BOS,W,20.25,1,4,0.25,0,2,0.0,0,0,0.0,2,1,3,2,0,0,0,0,1,0,2,-3,8.6,0,0,7.0,1,1,1,1,11,10,10,11,5,4,5,7,7,7,5,12,10,1,9,5,10,1,1,11,10,7,12,3,1,12,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100214,2022-05-09T00:00:00,MIL vs. BOS,L,28.706666666666667,6,11,0.545,0,1,0.0,5,6,0.833,5,2,7,0,1,0,1,1,3,6,17,-7,27.4,0,0,26.0,1,8,8,8,6,3,4,2,5,9,5,1,1,5,1,10,4,6,4,5,7,8,6,1,3,8,6,3,1,5,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100213,2022-05-07T00:00:00,MIL vs. BOS,W,29.241666666666667,5,10,0.5,0,0,0.0,3,3,1.0,3,7,10,2,1,2,0,0,4,3,13,5,33.0,1,0,29.0,1,1,1,1,5,5,5,3,5,10,5,4,5,1,4,1,1,1,4,1,10,1,9,2,5,5,3,1,1,3,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100212,2022-05-03T00:00:00,MIL @ BOS,L,25.343333333333334,1,2,0.5,0,0,0.0,0,0,0.0,2,4,6,0,1,0,3,0,5,1,2,-18,17.2,0,0,14.0,1,8,8,8,9,10,12,3,5,10,5,7,7,7,5,4,5,6,4,5,1,1,11,7,10,10,10,3,1,10,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01T00:00:00,MIL @ BOS,W,28.088333333333335,3,7,0.429,0,2,0.0,0,0,0.0,4,6,10,0,0,1,3,1,1,1,6,-10,30.0,0,0,24.0,1,1,1,1,7,8,8,10,5,4,5,7,7,7,2,2,1,6,9,3,1,8,1,7,8,9,4,3,1,6,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27T00:00:00,MIL vs. CHI,W,29.3,4,8,0.5,0,0,0.0,4,4,1.0,1,4,5,0,1,0,2,1,3,3,12,10,23.0,0,0,21.0,1,1,1,1,4,6,7,3,5,10,5,2,2,1,10,4,6,6,4,5,4,8,6,2,6,3,7,3,1,7,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100124,2022-04-24T00:00:00,MIL @ CHI,W,21.781666666666666,1,4,0.25,0,2,0.0,0,0,0.0,2,3,5,2,2,2,1,0,5,1,2,15,18.0,0,0,15.0,1,1,1,1,10,10,10,11,5,4,5,7,7,7,5,6,6,1,1,1,7,1,11,7,10,1,9,3,1,9,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100123,2022-04-22T00:00:00,MIL @ CHI,W,25.4,4,9,0.444,1,2,0.5,0,0,0.0,0,2,2,1,0,0,2,0,1,1,9,13,18.9,0,0,17.0,1,1,1,1,8,6,6,9,2,4,1,7,7,7,11,10,12,4,9,5,4,1,1,7,7,2,8,3,1,8,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100122,2022-04-20T00:00:00,MIL vs. CHI,L,35.19166666666667,9,15,0.6,3,6,0.5,4,4,1.0,2,3,5,1,0,0,1,1,1,3,25,-1,35.5,0,0,36.0,1,8,8,8,2,1,1,1,1,1,1,2,2,1,5,6,6,4,9,5,7,8,1,2,1,6,1,3,1,1,1,201572,Brook Lopez,2021-22
2021-22,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042100121,2022-04-17T00:00:00,MIL vs. CHI,W,32.19,7,14,0.5,1,5,0.2,3,4,0.75,2,3,5,0,2,0,2,2,4,3,18,6,28.0,0,0,28.0,1,1,1,1,3,2,2,3,2,3,3,4,2,6,5,6,6,6,1,5,4,12,9,2,2,4,5,3,1,4,1,201572,Brook Lopez,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100307,2022-05-29T00:00:00,MIA vs. BOS,L,38.7,4,12,0.333,1,6,0.167,6,9,0.667,1,6,7,3,2,2,1,3,3,9,15,-2,34.9,0,0,32.0,1,5,5,5,1,2,2,4,5,3,6,1,1,4,2,1,1,6,4,2,3,10,6,1,2,7,2,2,1,2,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100306,2022-05-27T00:00:00,MIA @ BOS,W,36.85333333333333,5,14,0.357,4,9,0.444,4,4,1.0,0,4,4,10,2,1,1,0,6,5,18,2,41.8,1,0,40.0,1,1,1,1,3,1,1,3,1,1,2,2,3,1,3,3,3,1,4,5,3,1,10,2,1,5,1,1,1,1,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100305,2022-05-25T00:00:00,MIA vs. BOS,L,24.666666666666668,0,6,0.0,0,5,0.0,0,0,0.0,0,1,1,0,3,0,0,0,5,2,0,-7,-1.8,0,0,1.0,1,5,5,5,8,9,8,9,8,7,8,5,5,5,3,9,9,10,2,7,5,1,9,7,9,8,10,2,1,10,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100304,2022-05-23T00:00:00,MIA @ BOS,L,21.416666666666668,1,6,0.167,1,3,0.333,0,0,0.0,0,5,5,2,2,0,2,1,2,1,3,-27,16.0,0,0,15.0,1,5,5,5,10,8,8,8,5,9,3,5,5,5,3,2,2,8,4,7,2,7,3,9,8,10,8,2,1,8,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100303,2022-05-21T00:00:00,MIA @ BOS,W,29.013333333333332,4,11,0.364,2,7,0.286,1,1,1.0,0,1,1,6,2,4,0,0,2,2,11,10,31.2,0,0,28.0,1,1,1,1,5,2,3,2,2,2,5,4,4,1,3,9,9,4,4,1,5,1,3,7,3,4,4,2,1,4,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100204,2022-05-08T00:00:00,MIA @ PHI,L,30.266666666666666,3,10,0.3,0,6,0.0,0,0,0.0,0,3,3,7,4,2,0,1,2,4,6,-1,22.1,0,0,20.0,1,5,5,5,4,5,4,5,8,3,8,5,5,5,3,6,7,3,1,2,5,7,3,4,6,6,5,2,1,6,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100203,2022-05-06T00:00:00,MIA @ PHI,L,25.35,0,4,0.0,0,2,0.0,0,0,0.0,2,2,4,3,1,1,0,0,4,1,0,-10,11.3,0,0,9.0,1,5,5,5,7,9,10,9,8,10,8,5,5,5,1,8,3,6,8,5,5,1,8,9,9,9,9,2,1,9,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100103,2022-04-22T00:00:00,MIA @ ATL,L,22.85,2,7,0.286,2,6,0.333,0,0,0.0,0,4,4,5,0,0,0,0,3,3,6,18,18.3,0,0,17.0,1,5,5,5,9,6,7,6,2,3,3,5,5,5,3,3,3,5,9,7,5,1,6,5,6,2,7,2,1,7,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100102,2022-04-19T00:00:00,MIA vs. ATL,W,37.10333333333333,2,8,0.25,1,6,0.167,4,5,0.8,0,3,3,2,3,0,3,0,1,5,9,12,21.6,0,0,21.0,1,1,1,1,2,6,5,7,5,3,6,2,2,3,3,6,7,8,2,7,1,1,1,2,5,3,6,2,1,5,1,200768,Kyle Lowry,2021-22
2021-22,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,0042100101,2022-04-17T00:00:00,MIA vs. ATL,W,28.685,4,8,0.5,2,4,0.5,0,0,0.0,0,4,4,9,0,2,0,1,1,3,10,21,34.3,0,0,29.0,1,1,1,1,6,2,5,1,2,8,1,5,5,5,3,3,3,2,9,2,5,7,1,5,4,1,3,2,1,3,1,200768,Kyle Lowry,2021-22
2021-22,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,Atlanta Hawks,0042100105,2022-04-26T00:00:00,ATL @ MIA,L,0.05333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,3,1,1,3,1,1627789,Timothe Luwawu-Cabarrot,2021-22
2021-22,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,Atlanta Hawks,0042100104,2022-04-24T00:00:00,ATL vs. MIA,L,4.266666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,3.0,0,0,2.0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1627789,Timothe Luwawu-Cabarrot,2021-22
2021-22,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,Atlanta Hawks,0042100102,2022-04-19T00:00:00,ATL @ MIA,L,3.2516666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-1,0.0,0,0,0.0,1,1,1,1,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,3,1,2,4,3,1,1,3,1,1627789,Timothe Luwawu-Cabarrot,2021-22
2021-22,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,Atlanta Hawks,0042100101,2022-04-17T00:00:00,ATL @ MIA,L,14.566666666666666,2,4,0.5,1,3,0.333,0,0,0.0,0,3,3,0,1,0,0,0,4,0,5,2,7.6,0,0,9.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1627789,Timothe Luwawu-Cabarrot,2021-22
2021-22,1626246,Boban Marjanovic,Boban,1610612742,DAL,Dallas Mavericks,0042100227,2022-05-15T00:00:00,DAL @ PHX,W,3.216666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,1,0,1,2,-12,4.0,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1626246,Boban Marjanovic,2021-22
2021-22,1626246,Boban Marjanovic,Boban,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12T00:00:00,DAL vs. PHX,W,1.7166666666666666,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,0,1,2,4,4.4,0,0,4.0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1626246,Boban Marjanovic,2021-22
2021-22,1626246,Boban Marjanovic,Boban,1610612742,DAL,Dallas Mavericks,0042100175,2022-04-25T00:00:00,DAL vs. UTA,W,1.25,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,-2,0.2,0,0,1.0,1,1,1,1,3,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,3,3,2,3,1,1,3,1,1626246,Boban Marjanovic,2021-22
2021-22,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28T00:00:00,NOP vs. PHX,L,4.3966666666666665,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,-2,2.4,0,0,2.0,1,3,3,3,6,5,5,5,1,1,1,2,2,2,1,1,1,4,4,2,2,1,1,4,5,5,6,1,1,5,1,1630230,Naji Marshall,2021-22
2021-22,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,0042100145,2022-04-26T00:00:00,NOP @ PHX,L,6.916666666666667,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,1,1,4,2,5.4,0,0,6.0,1,3,3,3,5,2,1,4,1,1,1,2,2,2,1,1,1,4,1,2,2,1,5,3,3,2,4,1,1,3,1,1630230,Naji Marshall,2021-22
