GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
0022101050,WAS,NYK
0022101049,DEN,CLE
2022100415,GBO,CLC
0022101051,LAL,TOR
2022100416,LAK,MNE
2022100413,WIS,CPS
0022101046,DAL,PHI
2022100418,SBL,IWA
2022100417,MCC,CCG
0022101055,UTA,LAC
0022101055,LAC,UTA
2022100417,CCG,MCC
0022101053,HOU,IND
2022100413,CPS,WIS
2022100416,MNE,LAK
0022101054,NOP,SAS
0022101054,SAS,NOP
0022101051,TOR,LAL
0022101057,SAC,BOS
0022101053,IND,HOU
0022101052,MIA,OKC
0022101050,NYK,WAS
2022100415,CLC,GBO
0022101056,PHX,CHI
0022101057,BOS,SAC
0022101045,DET,ORL
2022100408,LAK,MNE
2022100360,RAP,FWN
2022100410,SXF,RGV
2022100360,FWN,RAP
2022100409,AUS,BIR
2022100411,ACC,TEX
2022100412,STO,OKL
2022100412,OKL,STO
2022100410,RGV,SXF
2022100409,BIR,AUS
2022100408,MNE,LAK
0022101045,ORL,DET
2022100411,TEX,ACC
0022101039,LAL,MIN
2022100403,CPS,WIS
0022101034,CLE,PHI
0022101038,PHX,HOU
2022100403,WIS,CPS
0022101036,DAL,BKN
0022101035,DEN,WAS
0022101042,GSW,BOS
0022101044,TOR,LAC
0022101034,PHI,CLE
0022101039,MIN,LAL
0022101037,POR,NYK
2022100404,CCG,MCC
2022100402,CLC,DEL
0022101043,MIL,SAC
0022101040,SAS,OKC
0022101041,CHI,UTA
2022100401,WES,LIN
2022100404,MCC,CCG
0022101041,UTA,CHI
0022101043,SAC,MIL
0022101038,HOU,PHX
0022101042,BOS,GSW
2022100406,MHU,SLC
2022100406,SLC,MHU
2022100407,WCB,GBO
0022101033,CHA,ATL
0022101036,BKN,DAL
0022101044,LAC,TOR
0022101035,WAS,DEN
2022100401,LIN,WES
0022101033,ATL,CHA
2022100402,DEL,CLC
2022100407,GBO,WCB
2022100405,IWA,SBL
2022100405,SBL,IWA
0022101037,NYK,POR
0022101040,OKC,SAS
0022101031,DET,MIA
0022101029,MEM,IND
2022100398,AUS,BIR
2022100397,GBO,GRG
0022101032,PHX,NOP
2022100396,DEL,CLC
2022100399,SXF,TEX
0022101030,ORL,BKN
0022101030,BKN,ORL
0022101032,NOP,PHX
2022100400,SCW,ACC
2022100400,ACC,SCW
2022100397,GRG,GBO
2022100398,BIR,AUS
0022101029,IND,MEM
2022100396,CLC,DEL
0022101031,MIA,DET
2022100399,TEX,SXF
0022101026,CHI,SAC
0022101025,WAS,GSW
0022101028,TOR,LAL
0022101026,SAC,CHI
0022101028,LAL,TOR
0022101020,LAC,CLE
2022100391,OKL,SLC
2022100392,WCB,LAK
0022101027,UTA,MIL
2022100395,IWA,TEX
0022101023,OKC,CHA
2022100394,RGV,BIR
0022101021,POR,ATL
2022100391,SLC,OKL
2022100394,BIR,RGV
2022100395,TEX,IWA
0022101022,DEN,PHI
0022101025,GSW,WAS
2022100392,LAK,WCB
2022100393,CPS,WES
0022101024,SAS,MIN
0022101020,CLE,LAC
0022101021,ATL,POR
0022101027,MIL,UTA
0022101024,MIN,SAS
0022101022,PHI,DEN
0022101023,CHA,OKC
2022100393,WES,CPS
2022100390,MHU,ACC
0022101016,ATL,IND
0022101018,OKC,MEM
0022101016,IND,ATL
0022101013,LAC,DET
0022101019,PHX,LAL
0022101019,LAL,PHX
2022100388,MNE,WIS
0022101015,PHI,ORL
2022100390,ACC,MHU
2022100388,WIS,MNE
0022101017,HOU,NOP
0022101017,NOP,HOU
2022100389,AUS,IWA
0022101014,BOS,DAL
0022101012,BKN,NYK
0022101013,DET,LAC
0022101014,DAL,BOS
