SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName,Season
2022-23,1627747,Caris LeVert,Caris,1610612739,CLE,Cleveland Cavaliers,0042200135,2023-04-26T00:00:00,CLE vs. NYK,L,37.45,6,13,0.462,4,7,0.571,1,2,0.5,1,4,5,4,0,1,0,0,3,4,17,-8,32.0,0,0,32.0,1,2,2,2,3,3,3,2,1,3,1,3,2,3,2,2,2,1,5,1,2,1,4,2,2,2,2,1,1,2,1,1627747,Caris LeVert,2022-23
2022-23,1627747,Caris LeVert,Caris,1610612739,CLE,Cleveland Cavaliers,0042200134,2023-04-23T00:00:00,CLE @ NYK,L,38.766666666666666,4,10,0.4,2,6,0.333,4,5,0.8,2,7,9,2,1,1,1,0,2,5,14,-11,32.8,0,0,31.0,1,2,2,2,2,4,4,4,4,4,3,1,1,2,1,1,1,4,2,1,1,1,3,1,4,3,1,1,1,3,1,1627747,Caris LeVert,2022-23
2022-23,1627747,Caris LeVert,Caris,1610612739,CLE,Cleveland Cavaliers,0042200133,2023-04-21T00:00:00,CLE @ NYK,L,35.361666666666665,7,17,0.412,3,11,0.273,0,2,0.0,1,3,4,3,1,0,0,0,3,3,17,-21,25.3,0,0,27.0,1,2,2,2,4,2,1,3,3,1,4,5,2,5,2,4,3,2,2,3,2,1,4,3,2,5,4,1,1,4,1,1627747,Caris LeVert,2022-23
2022-23,1627747,Caris LeVert,Caris,1610612739,CLE,Cleveland Cavaliers,0042200132,2023-04-18T00:00:00,CLE vs. NYK,W,39.85,9,16,0.563,4,9,0.444,2,2,1.0,0,4,4,3,2,0,0,1,1,2,24,23,31.3,0,0,35.0,1,1,1,1,1,1,2,1,1,2,2,2,2,1,4,2,3,2,1,3,2,5,1,4,1,1,3,1,1,1,1,1627747,Caris LeVert,2022-23
2022-23,1627747,Caris LeVert,Caris,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15T00:00:00,CLE vs. NYK,L,18.195,1,7,0.143,0,3,0.0,1,2,0.5,0,1,1,1,1,0,0,0,1,1,3,-14,4.7,0,0,5.0,1,2,2,2,5,5,5,5,5,5,5,3,2,3,4,5,5,5,2,3,2,1,1,5,5,4,5,1,1,5,1,1627747,Caris LeVert,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200226,2023-05-11T00:00:00,PHX vs. DEN,L,11.6,3,4,0.75,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,6,3,10.2,0,0,9.0,1,5,5,5,4,1,2,1,3,5,3,2,2,2,3,2,2,5,2,1,1,1,1,3,2,3,1,1,1,2,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200225,2023-05-09T00:00:00,PHX @ DEN,L,4.3,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,4,2.7,0,0,2.0,1,5,5,5,7,4,6,4,3,5,3,2,2,2,2,6,2,2,2,3,1,1,1,3,4,1,6,1,1,6,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200222,2023-05-01T00:00:00,PHX @ DEN,L,25.618333333333332,0,5,0.0,0,3,0.0,0,0,0.0,3,3,6,2,0,0,0,1,1,1,0,-5,10.2,0,0,8.0,1,5,5,5,1,4,1,4,3,2,3,2,2,2,1,1,1,1,2,3,1,7,5,1,4,7,1,1,1,3,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200221,2023-04-29T00:00:00,PHX @ DEN,L,12.233333333333333,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,0,0,0,1,0,0,3,2,5.7,0,0,6.0,1,5,5,5,3,3,2,3,2,1,2,2,2,2,3,2,2,2,2,3,1,7,1,3,3,4,4,1,1,4,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200175,2023-04-25T00:00:00,PHX vs. LAC,W,6.8133333333333335,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,3,0,0,-6,0.2,0,0,1.0,1,1,1,1,6,4,5,4,3,4,3,2,2,2,3,2,2,5,1,3,1,1,8,3,4,8,7,1,1,7,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200174,2023-04-22T00:00:00,PHX @ LAC,W,13.783333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,0,2,0,0,4,5.7,0,0,4.0,1,1,1,1,2,4,6,4,3,5,3,2,2,2,3,2,2,2,2,1,1,1,6,3,4,1,4,1,1,5,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200173,2023-04-20T00:00:00,PHX @ LAC,W,11.366666666666667,2,3,0.667,2,3,0.667,2,2,1.0,0,0,0,0,0,0,0,0,2,1,8,-1,8.0,0,0,10.0,1,1,1,1,5,2,4,2,1,2,1,1,1,1,3,6,7,5,2,3,1,1,6,1,1,5,3,1,1,1,1,1627814,Damion Lee,2022-23
2022-23,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,0042200172,2023-04-18T00:00:00,PHX vs. LAC,W,3.203333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,1,1,1,8,4,8,4,3,8,3,2,2,2,3,6,7,5,2,3,1,1,1,3,4,5,8,1,1,8,1,1627814,Damion Lee,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200167,2023-04-30T00:00:00,SAC vs. GSW,L,2.65,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,4,1.2,0,0,1.0,1,4,4,4,6,5,4,5,1,1,1,4,4,4,6,5,5,2,6,1,4,7,2,5,6,4,6,1,1,6,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200166,2023-04-28T00:00:00,SAC @ GSW,W,0.46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,7,5,6,5,1,1,1,4,4,4,6,6,7,2,6,1,4,1,1,5,6,5,7,1,1,7,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200165,2023-04-26T00:00:00,SAC vs. GSW,L,11.583333333333334,1,1,1.0,0,0,0.0,1,2,0.5,1,2,3,1,1,0,0,0,1,1,3,-6,7.1,0,0,7.0,1,4,4,4,2,4,4,1,1,1,1,3,1,3,3,3,3,1,3,1,4,1,2,3,4,7,4,1,1,3,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200164,2023-04-23T00:00:00,SAC @ GSW,L,10.591666666666667,2,3,0.667,0,0,0.0,2,2,1.0,2,3,5,0,1,0,0,0,3,2,6,11,11.0,0,0,11.0,1,4,4,4,3,1,1,4,1,1,1,1,1,1,1,2,2,2,3,1,4,1,4,1,1,1,2,1,1,2,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200163,2023-04-20T00:00:00,SAC @ GSW,L,7.846666666666667,0,0,0.0,0,0,0.0,2,2,1.0,1,2,3,0,1,0,1,0,4,2,2,-2,7.6,0,0,7.0,1,4,4,4,5,5,6,5,1,1,1,1,1,1,3,3,3,2,3,1,1,1,7,1,5,6,3,1,1,3,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200162,2023-04-17T00:00:00,SAC vs. GSW,W,8.268333333333333,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,2,0,1,0,3,0,4,7,6.2,0,0,7.0,1,1,1,1,4,1,2,1,1,1,1,4,4,4,3,6,5,2,1,1,1,1,4,5,2,3,5,1,1,3,1,203458,Alex Len,2022-23
2022-23,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15T00:00:00,SAC vs. GSW,W,12.908333333333333,2,2,1.0,0,0,0.0,0,0,0.0,2,5,7,0,2,0,1,0,3,1,4,10,13.4,0,0,13.0,1,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,2,1,1,1,1,4,3,2,2,1,1,1,1,1,203458,Alex Len,2022-23
2022-23,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,0042200172,2023-04-18T00:00:00,LAC @ PHX,L,38.83,11,20,0.55,3,5,0.6,6,7,0.857,3,5,8,7,3,3,0,0,1,5,31,-10,57.1,0,0,55.0,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,202695,Kawhi Leonard,2022-23
2022-23,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,0042200171,2023-04-16T00:00:00,LAC @ PHX,W,41.55,13,24,0.542,3,5,0.6,9,10,0.9,0,5,5,5,3,1,1,0,4,7,38,3,54.5,0,0,55.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,202695,Kawhi Leonard,2022-23
2022-23,203086,Meyers Leonard,Meyers,1610612749,MIL,Milwaukee Bucks,0042200103,2023-04-22T00:00:00,MIL @ MIA,L,3.933333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,4,1.2,0,0,1.0,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,203086,Meyers Leonard,2022-23
2022-23,203086,Meyers Leonard,Meyers,1610612749,MIL,Milwaukee Bucks,0042200102,2023-04-19T00:00:00,MIL vs. MIA,W,1.2666666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,203086,Meyers Leonard,2022-23
2022-23,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,Memphis Grizzlies,0042200156,2023-04-28T00:00:00,MEM @ LAL,L,9.616666666666667,2,6,0.333,0,2,0.0,1,2,0.5,1,2,3,1,0,0,0,0,0,1,5,-8,10.1,0,0,9.0,1,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1631254,Kenneth Lofton Jr.,2022-23
2022-23,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,Memphis Grizzlies,0042200155,2023-04-26T00:00:00,MEM vs. LAL,W,1.4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-1,2.0,0,0,2.0,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,2,1,1,2,1,1631254,Kenneth Lofton Jr.,2022-23
2022-23,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,Memphis Grizzlies,0042200152,2023-04-19T00:00:00,MEM vs. LAL,W,0.3433333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,4,3,3,3,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,1,3,1,1,3,1,1631254,Kenneth Lofton Jr.,2022-23
2022-23,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,Memphis Grizzlies,0042200151,2023-04-16T00:00:00,MEM vs. LAL,L,0.5116666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,1,3,1,1,3,1,1631254,Kenneth Lofton Jr.,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200236,2023-05-12T00:00:00,GSW @ LAL,L,26.138333333333332,4,7,0.571,0,0,0.0,1,1,1.0,8,10,18,2,1,0,0,0,3,1,9,4,32.6,0,0,29.0,1,7,7,7,8,2,2,7,1,1,1,3,6,1,3,6,5,7,5,7,6,1,6,5,3,6,6,3,1,6,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200235,2023-05-10T00:00:00,GSW vs. LAL,W,20.266666666666666,2,2,1.0,0,0,0.0,0,0,0.0,4,4,8,2,0,2,1,0,3,0,4,-7,25.6,0,0,20.0,1,1,1,1,10,8,10,1,1,1,1,6,7,6,7,11,9,7,9,1,1,1,6,10,9,12,9,3,1,9,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200234,2023-05-08T00:00:00,GSW @ LAL,L,10.87,2,2,1.0,0,0,0.0,0,2,0.0,1,2,3,0,0,0,0,0,2,3,4,7,7.6,0,0,7.0,1,7,7,7,13,8,10,1,1,1,1,6,3,6,11,13,13,12,9,7,6,1,5,2,9,5,13,3,1,13,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200233,2023-05-06T00:00:00,GSW @ LAL,L,15.888333333333334,1,1,1.0,0,0,0.0,1,2,0.5,1,3,4,4,3,1,0,0,1,1,3,1,13.8,0,0,13.0,1,7,7,7,11,13,13,1,1,1,1,3,3,4,11,12,12,5,1,3,6,1,2,5,13,8,12,3,1,12,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200232,2023-05-04T00:00:00,GSW vs. LAL,W,11.726666666666667,3,6,0.5,0,0,0.0,0,0,0.0,3,5,8,0,0,0,0,0,0,0,6,11,15.6,0,0,14.0,1,1,1,1,12,5,4,8,1,1,1,6,7,6,8,10,9,12,9,7,6,1,1,10,7,3,11,3,1,11,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200231,2023-05-02T00:00:00,GSW vs. LAL,L,29.481666666666666,5,11,0.455,0,0,0.0,0,0,0.0,7,16,23,5,1,0,0,3,3,1,10,-2,44.1,1,0,38.0,1,7,7,7,6,1,1,11,1,1,1,6,7,6,4,1,1,4,5,7,6,13,6,5,2,10,1,1,1,1,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200167,2023-04-30T00:00:00,GSW @ SAC,W,30.876666666666665,4,5,0.8,0,0,0.0,3,5,0.6,10,11,21,4,0,0,0,0,4,4,11,25,42.2,1,0,36.0,1,1,1,1,5,2,7,5,1,1,1,2,2,3,1,4,3,5,9,7,6,1,9,1,1,1,4,1,1,2,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200166,2023-04-28T00:00:00,GSW vs. SAC,L,27.415,3,6,0.5,0,0,0.0,1,2,0.5,6,7,13,1,2,2,0,2,1,3,7,-19,28.1,0,0,25.0,1,7,7,7,7,5,4,8,1,1,1,3,3,4,6,7,7,10,2,1,6,12,2,2,6,13,7,3,1,7,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200165,2023-04-26T00:00:00,GSW @ SAC,W,34.53666666666667,2,4,0.5,0,0,0.0,0,0,0.0,7,15,22,7,1,0,1,0,4,1,4,8,42.9,0,0,35.0,1,1,1,1,1,8,9,8,1,1,1,6,7,6,4,2,2,2,5,7,1,1,9,5,9,4,2,3,1,3,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200164,2023-04-23T00:00:00,GSW vs. SAC,W,32.00833333333333,4,5,0.8,0,0,0.0,0,0,0.0,2,12,14,6,2,1,1,0,4,1,8,4,37.8,0,0,32.0,1,1,1,1,3,2,7,5,1,1,1,6,7,6,9,3,6,3,2,3,1,1,9,5,4,6,5,3,1,5,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200163,2023-04-20T00:00:00,GSW vs. SAC,W,30.933333333333334,2,6,0.333,0,0,0.0,0,0,0.0,9,11,20,9,2,1,0,0,1,0,4,21,42.5,0,0,35.0,1,1,1,1,4,8,4,13,1,1,1,6,7,6,2,4,4,1,2,3,6,1,2,10,9,2,3,3,1,3,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200162,2023-04-17T00:00:00,GSW @ SAC,L,22.948333333333334,3,7,0.429,0,0,0.0,0,0,0.0,1,6,7,1,1,0,1,1,5,0,6,-3,17.9,0,0,16.0,1,7,7,7,9,5,2,12,1,1,1,6,7,6,11,9,11,10,5,7,1,11,12,10,7,11,10,3,1,10,1,1626172,Kevon Looney,2022-23
2022-23,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15T00:00:00,GSW @ SAC,L,32.208333333333336,2,2,1.0,0,0,0.0,4,6,0.667,2,7,9,2,0,1,1,0,5,3,8,0,27.8,0,0,23.0,1,7,7,7,2,8,10,1,1,1,1,1,1,2,9,7,8,7,9,3,1,1,12,2,4,9,8,3,1,8,1,1626172,Kevon Looney,2022-23
2022-23,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042200105,2023-04-26T00:00:00,MIL vs. MIA,L,43.54666666666667,7,11,0.636,3,5,0.6,1,3,0.333,3,7,10,1,2,1,1,0,3,3,18,-13,35.5,1,0,36.0,1,2,2,2,1,3,3,2,2,2,1,3,2,4,2,1,2,3,2,3,3,1,5,2,3,4,3,1,1,3,1,201572,Brook Lopez,2022-23
2022-23,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042200104,2023-04-24T00:00:00,MIL @ MIA,L,38.765,13,23,0.565,4,7,0.571,6,6,1.0,7,4,11,0,2,2,3,1,2,4,36,-9,62.2,1,0,61.0,1,2,2,2,2,1,1,4,1,1,2,1,1,1,1,2,1,5,2,1,1,4,2,1,1,3,1,1,1,1,1,201572,Brook Lopez,2022-23
2022-23,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042200103,2023-04-22T00:00:00,MIL @ MIA,L,29.916666666666668,3,9,0.333,0,1,0.0,0,0,0.0,0,3,3,2,2,1,1,0,1,0,6,-17,16.6,0,0,15.0,1,2,2,2,5,5,4,5,3,4,3,5,5,5,5,3,5,1,2,3,3,1,1,5,5,5,5,3,1,5,1,201572,Brook Lopez,2022-23
2022-23,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042200102,2023-04-19T00:00:00,MIL vs. MIA,W,33.6,12,17,0.706,0,1,0.0,1,1,1.0,3,1,4,2,2,2,1,1,2,3,25,14,39.8,0,0,37.0,1,1,1,1,4,2,2,1,3,4,3,3,4,1,2,5,3,1,2,1,3,4,2,2,2,1,2,3,1,2,1,201572,Brook Lopez,2022-23
2022-23,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16T00:00:00,MIL vs. MIA,L,35.766666666666666,4,7,0.571,0,3,0.0,2,3,0.667,1,3,4,1,3,1,3,0,2,3,10,-4,25.3,0,0,23.0,1,2,2,2,3,4,5,3,3,3,3,2,2,3,4,3,3,3,1,3,1,1,2,2,4,2,4,3,1,4,1,201572,Brook Lopez,2022-23
2022-23,201577,Robin Lopez,Robin,1610612739,CLE,Cleveland Cavaliers,0042200133,2023-04-21T00:00:00,CLE @ NYK,L,3.683333333333333,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,1,0,0,0,2,1,4,6,4.2,0,0,5.0,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,201577,Robin Lopez,2022-23
2022-23,201577,Robin Lopez,Robin,1610612739,CLE,Cleveland Cavaliers,0042200132,2023-04-18T00:00:00,CLE vs. NYK,W,2.3666666666666667,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,-3,4.0,0,0,4.0,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,201577,Robin Lopez,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200405,2023-06-12T00:00:00,MIA @ DEN,L,14.166666666666666,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,0,1,2,0,1,0,3,-11,14.4,0,0,12.0,1,13,13,13,16,16,15,14,13,12,14,7,7,7,9,18,18,14,7,2,1,1,6,13,18,16,12,2,1,13,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200404,2023-06-09T00:00:00,MIA vs. DEN,L,18.316666666666666,4,6,0.667,3,5,0.6,1,1,1.0,0,4,4,0,0,0,0,0,2,2,12,-13,16.8,0,0,19.0,1,13,13,13,9,3,8,3,3,7,4,5,5,1,9,10,14,14,7,9,6,1,10,3,3,19,9,2,1,7,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200403,2023-06-07T00:00:00,MIA vs. DEN,L,16.0,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,0,0,0,0,0,2,1,6,-10,8.4,0,0,10.0,1,13,13,13,13,8,13,10,4,7,8,7,7,7,9,18,18,14,7,9,6,1,10,7,8,15,18,2,1,17,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200402,2023-06-04T00:00:00,MIA @ DEN,W,22.216666666666665,2,9,0.222,2,6,0.333,0,0,0.0,3,7,10,1,0,2,0,0,0,1,6,18,25.5,0,0,23.0,1,1,1,1,6,8,3,15,4,5,12,7,7,7,1,2,2,8,7,1,6,1,1,7,8,1,4,2,1,3,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200305,2023-05-25T00:00:00,MIA @ BOS,L,13.733333333333333,3,7,0.429,0,1,0.0,0,0,0.0,3,3,6,0,0,0,0,0,0,0,6,-11,13.2,0,0,12.0,1,13,13,13,17,4,6,8,16,16,16,7,7,7,1,15,7,14,7,9,6,1,1,13,8,16,15,2,1,13,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200304,2023-05-23T00:00:00,MIA vs. BOS,L,11.766666666666667,2,6,0.333,2,4,0.5,0,0,0.0,0,4,4,0,0,1,0,1,1,0,6,-5,13.8,0,0,14.0,1,13,13,13,18,8,8,11,4,12,6,7,7,7,9,10,14,14,7,2,6,20,6,13,8,13,14,2,1,12,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200303,2023-05-21T00:00:00,MIA vs. BOS,W,4.783333333333333,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,5,-3,7.4,0,0,8.0,1,1,1,1,20,8,17,3,13,16,1,7,7,7,9,18,18,14,7,9,6,1,1,13,14,10,20,2,1,19,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200302,2023-05-19T00:00:00,MIA @ BOS,W,14.55,0,3,0.0,0,0,0.0,0,0,0.0,1,4,5,2,1,1,0,0,3,1,0,-1,11.0,0,0,9.0,1,1,1,1,15,19,17,19,16,20,16,7,7,7,5,10,10,3,4,2,6,1,16,7,20,9,17,2,1,18,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200301,2023-05-17T00:00:00,MIA @ BOS,W,16.45,3,4,0.75,2,3,0.667,0,0,0.0,0,6,6,0,3,1,0,0,2,0,8,8,15.2,0,0,18.0,1,1,1,1,10,4,15,2,4,14,3,7,7,7,9,6,7,14,1,2,6,1,10,13,5,4,10,2,1,8,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200206,2023-05-12T00:00:00,MIA vs. NYK,W,15.516666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,1,0,0,0,0,2,0,3,-4,8.1,0,0,8.0,1,1,1,1,14,16,20,1,13,16,1,7,7,7,9,15,16,8,7,9,6,1,10,13,18,12,19,2,1,19,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200205,2023-05-10T00:00:00,MIA @ NYK,L,16.3,2,10,0.2,0,7,0.0,0,0,0.0,1,4,5,2,1,0,0,0,3,2,4,-12,12.0,0,0,11.0,1,13,13,13,11,8,2,17,16,3,16,7,7,7,5,10,10,3,4,9,6,1,16,3,15,18,16,2,1,16,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200204,2023-05-08T00:00:00,MIA vs. NYK,W,23.476666666666667,3,6,0.5,2,5,0.4,0,0,0.0,0,5,5,2,0,0,0,0,2,1,8,4,17.0,0,0,17.0,1,1,1,1,3,4,8,6,4,7,8,7,7,7,9,8,10,3,7,9,6,1,10,7,5,6,8,2,1,9,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200203,2023-05-06T00:00:00,MIA vs. NYK,W,23.061666666666667,1,5,0.2,0,3,0.0,2,2,1.0,2,7,9,4,2,0,0,0,3,1,4,12,18.8,0,0,17.0,1,1,1,1,4,16,13,17,16,14,16,3,4,1,3,2,3,1,2,9,6,1,16,7,15,3,7,2,1,9,1,201567,Kevin Love,2022-23
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,0042200202,2023-05-02T00:00:00,MIA @ NYK,L,23.633333333333333,2,9,0.222,2,8,0.25,2,4,0.5,2,4,6,1,2,0,0,0,1,2,8,-3,14.7,0,0,17.0,1,13,13,13,2,8,3,15,4,2,14,3,1,6,3,10,7,8,2,9,6,1,6,3,5,10,11,2,1,9,1,201567,Kevin Love,2022-23
