GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
0022301199,HOU,LAC
0022301187,CHA,CLE
0022301193,MEM,DEN
0022301195,NOP,LAL
0022301190,CHI,NYK
0022301189,MIA,TOR
0022301191,MIL,ORL
0022301193,DEN,MEM
0022301186,BOS,WAS
0022301194,MIN,PHX
0022301188,IND,ATL
0022301188,ATL,IND
0022301194,PHX,MIN
0022301190,NYK,CHI
0022301200,SAC,POR
0022301196,OKC,DAL
0022301197,SAS,DET
0022301191,ORL,MIL
0022301197,DET,SAS
0022301199,LAC,HOU
0022301198,UTA,GSW
0022301186,WAS,BOS
0022301200,POR,SAC
0022301187,CLE,CHA
0022301198,GSW,UTA
0022301189,TOR,MIA
0022301196,DAL,OKC
0022301195,LAL,NOP
0022301192,BKN,PHI
0022301192,PHI,BKN
0022301177,LAL,MEM
0022301183,POR,HOU
0022301181,DET,DAL
0022301181,DAL,DET
0022301172,CHI,WAS
0022301182,GSW,NOP
0022301179,MIL,OKC
0022301183,HOU,POR
0022301179,OKC,MIL
0022301174,IND,CLE
0022301173,BOS,CHA
0022301184,UTA,LAC
0022301171,ORL,PHI
0022301178,MIN,ATL
0022301185,SAC,PHX
0022301176,TOR,MIA
0022301177,MEM,LAL
0022301171,PHI,ORL
0022301175,NYK,BKN
0022301180,DEN,SAS
0022301185,PHX,SAC
0022301176,MIA,TOR
0022301174,CLE,IND
0022301173,CHA,BOS
0022301175,BKN,NYK
0022301180,SAS,DEN
0022301178,ATL,MIN
0022301184,LAC,UTA
0022301172,WAS,CHI
0022301182,NOP,GSW
0022301166,DET,CHI
0022301167,NYK,BOS
0022301170,SAC,NOP
0022301169,POR,GSW
0022301168,UTA,HOU
0022301168,HOU,UTA
0022301170,NOP,SAC
0022301166,CHI,DET
0022301167,BOS,NYK
0022301169,GSW,POR
0022301159,CHA,ATL
0022301161,MIA,DAL
0022301161,DAL,MIA
0022301160,TOR,BKN
0022301158,CLE,MEM
0022301164,MIN,DEN
0022301162,MIL,ORL
0022301163,OKC,SAS
0022301165,LAC,PHX
0022301165,PHX,LAC
0022301163,SAS,OKC
0022301159,ATL,CHA
0022301158,MEM,CLE
0022301164,DEN,MIN
0022301162,ORL,MIL
0022301160,BKN,TOR
0022301147,ATL,MIA
0022301151,SAS,MEM
0022301155,LAL,GSW
0022301152,MIN,WAS
0022301148,MIL,BOS
0022301149,CHI,NYK
0022301153,OKC,SAC
0022301154,DEN,UTA
0022301144,DAL,CHA
0022301157,POR,NOP
0022301152,WAS,MIN
0022301155,GSW,LAL
0022301145,DET,PHI
0022301145,PHI,DET
0022301146,TOR,IND
0022301144,CHA,DAL
0022301150,HOU,ORL
0022301154,UTA,DEN
0022301156,PHX,LAC
0022301146,IND,TOR
0022301148,BOS,MIL
0022301149,NYK,CHI
0022301153,SAC,OKC
0022301156,LAC,PHX
0022301147,MIA,ATL
0022301157,NOP,POR
0022301150,ORL,HOU
0022301151,MEM,SAS
0022301131,HOU,DAL
0022301139,NYK,MIL
0022301140,SAS,PHI
0022301137,TOR,WAS
0022301131,DAL,HOU
0022301135,OKC,CHA
0022301132,CLE,LAC
0022301142,UTA,GSW
0022301136,CHI,ORL
0022301134,POR,BOS
0022301134,BOS,POR
0022301132,LAC,CLE
0022301133,MIA,IND
0022301135,CHA,OKC
0022301141,BKN,SAC
0022301142,GSW,UTA
0022301137,WAS,TOR
0022301143,LAL,MIN
0022301138,NOP,PHX
0022301139,MIL,NYK
0022301136,ORL,CHI
0022301143,MIN,LAL
0022301140,PHI,SAS
0022301138,PHX,NOP
0022301141,SAC,BKN
0022301133,IND,MIA
0022301130,ATL,DEN
0022301127,CLE,LAL
0022301128,BKN,DET
0022301129,PHI,MEM
0022301128,DET,BKN
0022301129,MEM,PHI
0022301130,DEN,ATL
0022301127,LAL,CLE
0022301116,OKC,IND
0022301097,GSW,DAL
0022301117,POR,WAS
0022301115,CHA,ORL
0022301126,UTA,LAC
0022301120,MIA,HOU
0022301122,TOR,MIL
0022301121,DET,MEM
0022301121,MEM,DET
0022301115,ORL,CHA
0022301125,MIN,PHX
0022301125,PHX,MIN
0022301118,SAC,BOS
0022301119,NYK,CHI
0022301122,MIL,TOR
0022301120,HOU,MIA
0022301097,DAL,GSW
0022301123,SAS,NOP
0022301126,LAC,UTA
0022301118,BOS,SAC
0022301123,NOP,SAS
0022301116,IND,OKC
0022301117,WAS,POR
0022301119,CHI,NYK
0022301124,DAL,ATL
0022301114,DEN,LAC
0022301113,HOU,GSW
0022301112,NYK,SAC
0022301113,GSW,HOU
0022301111,PHI,MIA
0022301111,MIA,PHI
0022301124,ATL,DAL
0022301114,LAC,DEN
0022301112,SAC,NYK
0022301109,NOP,ORL
0022301107,MIL,MEM
0022301105,BOS,OKC
0022301105,OKC,BOS
0022301103,LAL,WAS
0022301103,WAS,LAL
0022301110,CLE,PHX
0022301104,ATL,DET
0022301102,CHA,POR
0022301102,POR,CHA
0022301108,MIN,TOR
0022301108,TOR,MIN
0022301110,PHX,CLE
0022301106,IND,BKN
0022301104,DET,ATL
0022301106,BKN,IND
0022301107,MEM,MIL
0022301109,ORL,NOP
0022301099,SAS,DEN
0022301101,SAC,LAC
0022301101,LAC,SAC
0022301095,MIL,WAS
0022301100,CLE,UTA
0022301095,WAS,MIL
0022301093,OKC,PHI
0022300589,DAL,GSW
0022301098,MIN,HOU
0022301096,MIA,NYK
0022301096,NYK,MIA
0022300589,GSW,DAL
0022301094,TOR,LAL
0022301098,HOU,MIN
0022301094,LAL,TOR
0022301093,PHI,OKC
0022301100,UTA,CLE
0022301099,DEN,SAS
0022301087,CHA,BOS
0022301092,PHX,NOP
0022301091,ATL,CHI
0022301088,DET,MEM
0022301090,POR,ORL
0022301089,BKN,IND
0022301087,BOS,CHA
0022301092,NOP,PHX
0022301090,ORL,POR
0022301091,CHI,ATL
0022301089,IND,BKN
0022301088,MEM,DET
0022301084,CHI,MIN
0022301086,SAC,UTA
0022301078,LAL,BKN
0022301079,LAC,CHA
0022301084,MIN,CHI
0022301083,HOU,DAL
0022301082,OKC,NYK
0022301077,DEN,CLE
0022301081,MIA,WAS
0022301078,BKN,LAL
0022301080,TOR,PHI
0022301077,CLE,DEN
0022301086,UTA,SAC
0022301085,SAS,GSW
0022301080,PHI,TOR
0022301081,WAS,MIA
0022301082,NYK,OKC
0022301079,CHA,LAC
0022301085,GSW,SAS
0022301083,DAL,HOU
2022300526,RGV,SLC
2022300522,IWA,AUS
2022300525,SBL,MXC
2022300527,MNE,TEX
2022300522,AUS,IWA
2022300524,WIS,WCB
2022300515,DEL,OKL
2022300523,SXF,STO
0022301074,NOP,BOS
2022300521,CLC,BHM
2022300519,FWN,OSC
2022300521,BHM,CLC
0022301075,MEM,ORL
0022301076,ATL,MIL
2022300516,SCW,RCR
2022300515,OKL,DEL
0022301075,ORL,MEM
2022300517,LIN,CPS
2022300516,RCR,SCW
0022301074,BOS,NOP
2022300518,GRG,CCG
2022300523,STO,SXF
2022300520,MHU,WES
0022301076,MIL,ATL
2022300527,TEX,MNE
2022300524,WCB,WIS
2022300520,WES,MHU
2022300519,OSC,FWN
2022300526,SLC,RGV
2022300517,CPS,LIN
2022300518,CCG,GRG
2022300525,MXC,SBL
0022301073,SAC,DAL
0022301069,PHX,OKC
2022300507,MHU,WES
0022301073,DAL,SAC
0022301066,BKN,CHI
0022301062,GSW,CHA
0022301063,IND,LAL
0022301069,OKC,PHX
0022301068,POR,MIA
0022301070,NYK,SAS
2022300510,SXF,STO
0022301062,CHA,GSW
2022300511,WIS,WCB
0022301067,PHI,CLE
0022301072,HOU,UTA
2022300506,FWN,OSC
2022300507,WES,MHU
0022301070,SAS,NYK
0022301066,CHI,BKN
0022301065,WAS,DET
2022300508,MCC,RAP
2022300506,OSC,FWN
2022300514,SBL,MXC
2022300513,SCW,RCR
0022301071,MIN,DEN
2022300513,RCR,SCW
0022301064,ORL,LAC
2022300511,WCB,WIS
2022300512,SLC,RGV
2022300509,IWA,AUS
0022301064,LAC,ORL
2022300510,STO,SXF
2022300509,AUS,IWA
0022301063,LAL,IND
0022301065,DET,WAS
2022300514,MXC,SBL
2022300512,RGV,SLC
2022300508,RAP,MCC
0022301071,DEN,MIN
0022301072,UTA,HOU
0022301067,CLE,PHI
0022301068,MIA,POR
0022301060,ATL,BOS
0022301061,MIL,NOP
2022300504,OKL,TEX
2022300502,CPS,MNE
2022300505,GLI,ONT
0022301061,NOP,MIL
2022300503,GRG,CLC
0022301060,BOS,ATL
2022300504,TEX,OKL
2022300502,MNE,CPS
2022300503,CLC,GRG
2022300505,ONT,GLI
2022300497,CLC,WCB
2022300495,WES,GBO
2022300498,OSC,IWA
0022301056,DET,MIN
0022301055,LAL,MEM
0022301053,TOR,NYK
0022301057,OKC,HOU
2022300496,OKL,BHM
0022301055,MEM,LAL
0022301054,CHI,IND
0022301051,ATL,POR
2022300499,WIS,FWN
2022300494,RAP,MCC
2022300496,BHM,OKL
0022301049,GSW,ORL
0022301057,HOU,OKC
2022300499,FWN,WIS
2022300494,MCC,RAP
0022301059,PHX,DEN
2022300497,WCB,CLC
2022300500,MXC,RGV
2022300493,DEL,CCG
2022300498,IWA,OSC
0022301050,WAS,BKN
0022301054,IND,CHI
2022300500,RGV,MXC
2022300501,SCW,SBL
0022301058,UTA,SAS
0022301051,POR,ATL
0022301059,DEN,PHX
0022301056,MIN,DET
0022301052,LAC,PHI
0022301048,CLE,CHA
