GAME_ID,GAME_DATE,HOME_TEAM_ID,VISITOR_TEAM_ID,TEAM_ID,TEAM_ABBREVIATION,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4
0022300629,2024-01-25T00:00:00,1610612751,1610612750,1610612751,BKN,31,17,26,20
0022300629,2024-01-25T00:00:00,1610612751,1610612750,1610612750,MIN,24,36,21,15
0022300630,2024-01-25T00:00:00,1610612748,1610612738,1610612748,MIA,29,35,26,20
0022300630,2024-01-25T00:00:00,1610612748,1610612738,1610612738,BOS,42,35,36,30
2022300180,2024-01-25T00:00:00,1612709890,1612709902,1612709902,SCW,35,30,26,34
2022300180,2024-01-25T00:00:00,1612709890,1612709902,1612709890,AUS,38,32,21,32
0022300627,2024-01-25T00:00:00,1610612754,1610612755,1610612754,IND,34,39,37,24
0022300627,2024-01-25T00:00:00,1610612754,1610612755,1610612755,PHI,25,36,28,33
0022300633,2024-01-25T00:00:00,1610612747,1610612741,1610612747,LAL,31,42,39,29
0022300633,2024-01-25T00:00:00,1610612747,1610612741,1610612741,CHI,32,25,36,39
0022300631,2024-01-25T00:00:00,1610612752,1610612743,1610612752,NYK,33,29,36,24
0022300631,2024-01-25T00:00:00,1610612752,1610612743,1610612743,DEN,21,20,25,18
0022300628,2024-01-25T00:00:00,1610612764,1610612762,1610612764,WAS,29,27,22,30
0022300628,2024-01-25T00:00:00,1610612764,1610612762,1610612762,UTA,36,28,34,25
2022300178,2024-01-25T00:00:00,1612709921,1612709932,1612709921,LIN,22,41,30,24
2022300178,2024-01-25T00:00:00,1612709921,1612709932,1612709932,MCC,31,24,37,22
0022300632,2024-01-25T00:00:00,1610612744,1610612758,1610612744,GSW,32,40,29,32
0022300632,2024-01-25T00:00:00,1610612744,1610612758,1610612758,SAC,40,35,29,30
2022300177,2024-01-25T00:00:00,1612709924,1612709922,1612709924,ONT,25,20,34,31
2022300177,2024-01-25T00:00:00,1612709924,1612709922,1612709922,GBO,17,22,33,29
2022300176,2024-01-24T00:00:00,1612709933,1612709930,1612709930,GLI,23,29,28,22
2022300176,2024-01-24T00:00:00,1612709933,1612709930,1612709933,RCR,29,21,32,28
2022300174,2024-01-24T00:00:00,1612709919,1612709929,1612709929,CPS,48,22,27,28
2022300174,2024-01-24T00:00:00,1612709919,1612709929,1612709919,WES,17,30,35,37
0022300621,2024-01-24T00:00:00,1610612748,1610612763,1610612763,MEM,21,28,33,23
0022300621,2024-01-24T00:00:00,1610612748,1610612763,1610612748,MIA,22,20,26,28
0022300625,2024-01-24T00:00:00,1610612742,1610612756,1610612756,PHX,25,32,43,32
0022300625,2024-01-24T00:00:00,1610612742,1610612756,1610612742,DAL,34,24,20,31
2022300175,2024-01-24T00:00:00,1612709927,1612709913,1612709927,WIS,29,25,33,33
2022300175,2024-01-24T00:00:00,1612709927,1612709913,1612709913,BHM,31,24,33,19
2022300172,2024-01-24T00:00:00,1612709915,1612709923,1612709923,WCB,22,26,26,27
2022300172,2024-01-24T00:00:00,1612709915,1612709923,1612709915,MNE,27,23,23,23
2022300169,2024-01-24T00:00:00,1612709920,1612709917,1612709917,GRG,16,31,31,37
2022300169,2024-01-24T00:00:00,1612709920,1612709917,1612709920,RAP,28,18,32,31
0022300622,2024-01-24T00:00:00,1610612759,1610612760,1610612759,SAS,28,24,24,38
0022300622,2024-01-24T00:00:00,1610612759,1610612760,1610612760,OKC,35,28,37,40
0022300623,2024-01-24T00:00:00,1610612745,1610612757,1610612757,POR,30,27,41,26
0022300623,2024-01-24T00:00:00,1610612745,1610612757,1610612745,HOU,31,32,33,28
0022300619,2024-01-24T00:00:00,1610612765,1610612766,1610612765,DET,28,24,37,24
0022300619,2024-01-24T00:00:00,1610612765,1610612766,1610612766,CHA,31,21,40,14
2022300170,2024-01-24T00:00:00,1612709889,1612709931,1612709889,OKL,21,38,24,31
2022300170,2024-01-24T00:00:00,1612709889,1612709931,1612709931,MXC,17,22,25,27
0022300624,2024-01-24T00:00:00,1610612749,1610612739,1610612739,CLE,28,23,28,37
0022300624,2024-01-24T00:00:00,1610612749,1610612739,1610612749,MIL,32,29,32,33
2022300173,2024-01-24T00:00:00,1612709925,1612709893,1612709925,OSC,39,27,34,20
2022300173,2024-01-24T00:00:00,1612709925,1612709893,1612709893,CLC,21,37,21,25
2022300171,2024-01-24T00:00:00,1612709910,1612709928,1612709928,CCG,18,32,24,29
2022300171,2024-01-24T00:00:00,1612709910,1612709928,1612709910,IMA,24,21,25,33
0022300620,2024-01-24T00:00:00,1610612764,1610612750,1610612750,MIN,30,27,33,28
0022300620,2024-01-24T00:00:00,1610612764,1610612750,1610612764,WAS,24,35,19,29
0022300626,2024-01-24T00:00:00,1610612744,1610612737,1610612744,GSW,38,31,32,33
0022300626,2024-01-24T00:00:00,1610612744,1610612737,1610612737,ATL,31,37,24,20
0022300618,2024-01-23T00:00:00,1610612746,1610612747,1610612747,LAL,29,35,33,19
0022300618,2024-01-23T00:00:00,1610612746,1610612747,1610612746,LAC,35,42,29,21
0022300615,2024-01-23T00:00:00,1610612751,1610612752,1610612752,NYK,26,24,26,32
0022300615,2024-01-23T00:00:00,1610612751,1610612752,1610612751,BKN,28,21,36,18
2022300167,2024-01-23T00:00:00,1612709903,1612709902,1612709902,SCW,32,36,29,29
2022300167,2024-01-23T00:00:00,1612709903,1612709902,1612709903,SLC,29,31,21,33
2022300165,2024-01-23T00:00:00,1612709921,1612709932,1612709921,LIN,29,30,27,24
2022300165,2024-01-23T00:00:00,1612709921,1612709932,1612709932,MCC,24,29,31,27
0022300614,2024-01-23T00:00:00,1610612754,1610612743,1610612743,DEN,28,26,39,21
0022300614,2024-01-23T00:00:00,1610612754,1610612743,1610612754,IND,29,33,19,28
2022300168,2024-01-23T00:00:00,1612709924,1612709922,1612709924,ONT,28,23,20,29
2022300168,2024-01-23T00:00:00,1612709924,1612709922,1612709922,GBO,33,14,27,37
0022300616,2024-01-23T00:00:00,1610612740,1610612762,1610612762,UTA,30,29,32,33
0022300616,2024-01-23T00:00:00,1610612740,1610612762,1610612740,NOP,34,43,38,38
0022300617,2024-01-23T00:00:00,1610612760,1610612757,1610612760,OKC,38,20,30,23
0022300617,2024-01-23T00:00:00,1610612760,1610612757,1610612757,POR,28,38,20,23
2022300166,2024-01-23T00:00:00,1612709911,1612709908,1612709908,RGV,31,34,29,30
2022300166,2024-01-23T00:00:00,1612709911,1612709908,1612709911,IWA,23,35,32,30
2022300164,2024-01-23T00:00:00,1612709910,1612709928,1612709910,IMA,19,35,25,43
2022300164,2024-01-23T00:00:00,1612709910,1612709928,1612709928,CCG,33,19,19,39
0022300609,2024-01-22T00:00:00,1610612761,1610612763,1610612761,TOR,25,21,25,29
0022300609,2024-01-22T00:00:00,1610612761,1610612763,1610612763,MEM,30,23,32,23
2022300162,2024-01-22T00:00:00,1612709933,1612709930,1612709933,RCR,35,33,21,29
2022300162,2024-01-22T00:00:00,1612709933,1612709930,1612709930,GLI,25,20,27,23
0022300612,2024-01-22T00:00:00,1610612756,1610612741,1610612741,CHI,37,29,24,23
0022300612,2024-01-22T00:00:00,1610612756,1610612741,1610612756,PHX,22,27,34,32
0022300613,2024-01-22T00:00:00,1610612758,1610612737,1610612758,SAC,27,30,30,35
0022300613,2024-01-22T00:00:00,1610612758,1610612737,1610612737,ATL,24,16,29,38
2022300163,2024-01-22T00:00:00,1612709905,1612709914,1612709914,STO,38,31,29,22
2022300163,2024-01-22T00:00:00,1612709905,1612709914,1612709905,SBL,33,30,34,30
0022300610,2024-01-22T00:00:00,1610612750,1610612766,1610612766,CHA,32,32,28,36
0022300610,2024-01-22T00:00:00,1610612750,1610612766,1610612750,MIN,34,35,38,18
2022300159,2024-01-22T00:00:00,1612709925,1612709893,1612709893,CLC,29,36,29,24
2022300159,2024-01-22T00:00:00,1612709925,1612709893,1612709925,OSC,30,33,22,21
0022300608,2024-01-22T00:00:00,1610612755,1610612759,1610612759,SAS,35,23,31,34
0022300608,2024-01-22T00:00:00,1610612755,1610612759,1610612755,PHI,34,28,42,29
2022300161,2024-01-22T00:00:00,1612709903,1612709890,1612709890,AUS,22,29,27,34
2022300161,2024-01-22T00:00:00,1612709903,1612709890,1612709903,SLC,24,30,26,21
0022300611,2024-01-22T00:00:00,1610612742,1610612738,1610612742,DAL,26,33,24,27
0022300611,2024-01-22T00:00:00,1610612742,1610612738,1610612738,BOS,24,41,29,25
0022300606,2024-01-22T00:00:00,1610612765,1610612749,1610612765,DET,30,26,29,28
0022300606,2024-01-22T00:00:00,1610612765,1610612749,1610612749,MIL,30,28,31,33
2022300160,2024-01-22T00:00:00,1612709927,1612709913,1612709913,BHM,31,31,40,23
2022300160,2024-01-22T00:00:00,1612709927,1612709913,1612709927,WIS,29,24,31,23
0022300607,2024-01-22T00:00:00,1610612753,1610612739,1610612753,ORL,19,28,27,25
0022300607,2024-01-22T00:00:00,1610612753,1610612739,1610612739,CLE,38,34,35,19
0022300601,2024-01-21T00:00:00,1610612753,1610612748,1610612753,ORL,22,26,33,24
0022300601,2024-01-21T00:00:00,1610612753,1610612748,1610612748,MIA,19,27,23,18
2022300157,2024-01-21T00:00:00,1612709915,1612709904,1612709915,MNE,33,32,35,31
2022300157,2024-01-21T00:00:00,1612709915,1612709904,1612709904,SXF,25,32,39,29
0022300602,2024-01-21T00:00:00,1610612764,1610612743,1610612764,WAS,24,28,26,26
0022300602,2024-01-21T00:00:00,1610612764,1610612743,1610612743,DEN,33,29,27,24
2022300158,2024-01-21T00:00:00,1612709889,1612709931,1612709931,MXC,22,24,27,32
2022300158,2024-01-21T00:00:00,1612709889,1612709931,1612709889,OKL,26,30,39,33
0022300600,2024-01-21T00:00:00,1610612746,1610612751,1610612746,LAC,24,25,35,41
0022300600,2024-01-21T00:00:00,1610612746,1610612751,1610612751,BKN,27,34,38,15
0022300604,2024-01-21T00:00:00,1610612756,1610612754,1610612754,IND,25,36,22,27
0022300604,2024-01-21T00:00:00,1610612756,1610612754,1610612756,PHX,33,32,26,26
0022300605,2024-01-21T00:00:00,1610612747,1610612757,1610612757,POR,31,23,33,23
0022300605,2024-01-21T00:00:00,1610612747,1610612757,1610612747,LAL,36,31,36,31
0022300603,2024-01-21T00:00:00,1610612745,1610612738,1610612745,HOU,25,30,25,27
0022300603,2024-01-21T00:00:00,1610612745,1610612738,1610612738,BOS,35,35,20,26
0022300596,2024-01-20T00:00:00,1610612752,1610612761,1610612761,TOR,31,26,21,22
0022300596,2024-01-20T00:00:00,1610612752,1610612761,1610612752,NYK,31,28,33,34
2022300149,2024-01-20T00:00:00,1612709890,1612709926,1612709890,AUS,37,23,30,18
2022300149,2024-01-20T00:00:00,1612709890,1612709926,1612709926,MHU,23,24,30,40
2022300155,2024-01-20T00:00:00,1612709918,1612709908,1612709918,TEX,39,33,23,23
2022300155,2024-01-20T00:00:00,1612709918,1612709908,1612709908,RGV,28,33,27,44
2022300150,2024-01-20T00:00:00,1612709913,1612709893,1612709893,CLC,25,38,22,20
2022300150,2024-01-20T00:00:00,1612709913,1612709893,1612709913,BHM,32,32,35,27
0022300595,2024-01-20T00:00:00,1610612737,1610612739,1610612737,ATL,20,25,25,25
0022300595,2024-01-20T00:00:00,1610612737,1610612739,1610612739,CLE,25,34,34,23
2022300147,2024-01-20T00:00:00,1612709920,1612709909,1612709920,RAP,21,21,28,27
2022300147,2024-01-20T00:00:00,1612709920,1612709909,1612709909,DEL,26,28,20,17
2022300148,2024-01-20T00:00:00,1612709930,1612709914,1612709914,STO,26,21,36,22
2022300148,2024-01-20T00:00:00,1612709930,1612709914,1612709930,GLI,18,21,21,14
0022300599,2024-01-20T00:00:00,1610612750,1610612760,1610612760,OKC,30,27,17,28
0022300599,2024-01-20T00:00:00,1610612750,1610612760,1610612750,MIN,24,30,29,14
0022300598,2024-01-20T00:00:00,1610612745,1610612762,1610612762,UTA,24,27,38,26
0022300598,2024-01-20T00:00:00,1610612745,1610612762,1610612745,HOU,31,33,25,26
2022300152,2024-01-20T00:00:00,1612709923,1612709921,1612709921,LIN,25,32,35,31
2022300152,2024-01-20T00:00:00,1612709923,1612709921,1612709923,WCB,23,44,25,20
2022300151,2024-01-20T00:00:00,1612709911,1612709928,1612709928,CCG,22,19,28,37
2022300151,2024-01-20T00:00:00,1612709911,1612709928,1612709911,IWA,19,29,28,26
0022300592,2024-01-20T00:00:00,1610612765,1610612749,1610612765,DET,38,29,31,37
0022300592,2024-01-20T00:00:00,1610612765,1610612749,1610612749,MIL,34,36,33,38
0022300593,2024-01-20T00:00:00,1610612766,1610612755,1610612755,PHI,24,22,23,28
0022300593,2024-01-20T00:00:00,1610612766,1610612755,1610612766,CHA,24,21,28,16
2022300153,2024-01-20T00:00:00,1612709927,1612709910,1612709910,IMA,37,21,38,25
2022300153,2024-01-20T00:00:00,1612709927,1612709910,1612709927,WIS,21,33,24,32
0022300594,2024-01-20T00:00:00,1610612764,1610612759,1610612759,SAS,37,35,28,31
0022300594,2024-01-20T00:00:00,1610612764,1610612759,1610612764,WAS,36,30,34,27
2022300156,2024-01-20T00:00:00,1612709902,1612709924,1612709924,ONT,31,36,21,28
2022300156,2024-01-20T00:00:00,1612709902,1612709924,1612709902,SCW,24,31,38,29
2022300154,2024-01-20T00:00:00,1612709905,1612709922,1612709905,SBL,26,31,36,24
2022300154,2024-01-20T00:00:00,1612709905,1612709922,1612709922,GBO,22,28,33,33
0022300597,2024-01-20T00:00:00,1610612741,1610612763,1610612741,CHI,21,29,36,39
0022300597,2024-01-20T00:00:00,1610612741,1610612763,1610612763,MEM,17,23,29,27
0022300585,2024-01-19T00:00:00,1610612753,1610612755,1610612753,ORL,34,26,16,33
0022300585,2024-01-19T00:00:00,1610612753,1610612755,1610612755,PHI,32,36,21,35
0022300584,2024-01-19T00:00:00,1610612766,1610612759,1610612759,SAS,32,26,27,35
0022300584,2024-01-19T00:00:00,1610612766,1610612759,1610612766,CHA,34,32,31,27
2022300145,2024-01-19T00:00:00,1612709930,1612709931,1612709931,MXC,29,41,27,35
2022300145,2024-01-19T00:00:00,1612709930,1612709931,1612709930,GLI,25,36,37,28
0022300587,2024-01-19T00:00:00,1610612748,1610612737,1610612748,MIA,24,32,27,25
0022300587,2024-01-19T00:00:00,1610612748,1610612737,1610612737,ATL,32,25,24,28
0022300590,2024-01-19T00:00:00,1610612757,1610612754,1610612757,POR,34,30,24,30
0022300590,2024-01-19T00:00:00,1610612757,1610612754,1610612754,IND,31,22,28,34
0022300586,2024-01-19T00:00:00,1610612738,1610612743,1610612743,DEN,31,24,26,21
0022300586,2024-01-19T00:00:00,1610612738,1610612743,1610612738,BOS,32,29,21,18
0022300591,2024-01-19T00:00:00,1610612747,1610612751,1610612747,LAL,37,31,22,22
0022300591,2024-01-19T00:00:00,1610612747,1610612751,1610612751,BKN,28,34,38,30
0022300588,2024-01-19T00:00:00,1610612740,1610612756,1610612756,PHX,41,28,31,23
0022300588,2024-01-19T00:00:00,1610612740,1610612756,1610612740,NOP,28,24,28,29
2022300143,2024-01-19T00:00:00,1612709918,1612709908,1612709918,TEX,29,29,19,42
2022300143,2024-01-19T00:00:00,1612709918,1612709908,1612709908,RGV,25,29,40,32
2022300144,2024-01-19T00:00:00,1612709903,1612709889,1612709903,SLC,38,18,33,40
2022300144,2024-01-19T00:00:00,1612709903,1612709889,1612709889,OKL,33,37,37,32
2022300142,2024-01-19T00:00:00,1612709923,1612709921,1612709921,LIN,31,35,32,23
2022300142,2024-01-19T00:00:00,1612709923,1612709921,1612709923,WCB,31,32,30,22
2022300146,2024-01-19T00:00:00,1612709902,1612709924,1612709924,ONT,29,32,24,32
2022300146,2024-01-19T00:00:00,1612709902,1612709924,1612709902,SCW,21,36,27,34
2022300141,2024-01-19T00:00:00,1612709915,1612709904,1612709915,MNE,28,33,29,22
2022300141,2024-01-19T00:00:00,1612709915,1612709904,1612709904,SXF,29,27,30,30
0022300581,2024-01-18T00:00:00,1610612762,1610612760,1610612762,UTA,27,40,28,34
0022300581,2024-01-18T00:00:00,1610612762,1610612760,1610612760,OKC,39,37,22,36
2022300139,2024-01-18T00:00:00,1612709890,1612709926,1612709926,MHU,35,17,34,29
2022300139,2024-01-18T00:00:00,1612709890,1612709926,1612709890,AUS,25,35,27,27
2022300140,2024-01-18T00:00:00,1612709913,1612709911,1612709913,BHM,38,37,30,29
2022300140,2024-01-18T00:00:00,1612709913,1612709911,1612709911,IWA,31,36,30,28
2022300136,2024-01-18T00:00:00,1612709932,1612709905,1612709905,SBL,31,41,33,15
2022300136,2024-01-18T00:00:00,1612709932,1612709905,1612709932,MCC,23,27,31,28
0022300583,2024-01-18T00:00:00,1610612758,1610612754,1610612758,SAC,31,26,32,32
0022300583,2024-01-18T00:00:00,1610612758,1610612754,1610612754,IND,34,36,29,27
0022300582,2024-01-18T00:00:00,1610612750,1610612763,1610612750,MIN,30,20,31,37
0022300582,2024-01-18T00:00:00,1610612750,1610612763,1610612763,MEM,30,25,31,17
0022300580,2024-01-18T00:00:00,1610612761,1610612741,1610612741,CHI,38,25,27,26
0022300580,2024-01-18T00:00:00,1610612761,1610612741,1610612761,TOR,27,31,28,24
2022300137,2024-01-18T00:00:00,1612709925,1612709919,1612709919,WES,30,30,32,38
2022300137,2024-01-18T00:00:00,1612709925,1612709919,1612709925,OSC,37,49,36,31
0022300579,2024-01-18T00:00:00,1610612752,1610612764,1610612752,NYK,22,24,27,40
0022300579,2024-01-18T00:00:00,1610612752,1610612764,1610612764,WAS,22,23,27,37
2022300138,2024-01-18T00:00:00,1612709927,1612709929,1612709929,CPS,31,36,16,20
2022300138,2024-01-18T00:00:00,1612709927,1612709929,1612709927,WIS,37,28,22,19
2022300132,2024-01-17T00:00:00,1612709928,1612709920,1612709920,RAP,28,14,26,33
2022300132,2024-01-17T00:00:00,1612709928,1612709920,1612709928,CCG,26,29,25,36
0022300573,2024-01-17T00:00:00,1610612752,1610612745,1610612752,NYK,23,25,29,32
0022300573,2024-01-17T00:00:00,1610612752,1610612745,1610612745,HOU,25,21,23,25
0022300577,2024-01-17T00:00:00,1610612747,1610612742,1610612747,LAL,32,23,42,30
0022300577,2024-01-17T00:00:00,1610612747,1610612742,1610612742,DAL,26,27,27,30
0022300571,2024-01-17T00:00:00,1610612738,1610612759,1610612759,SAS,25,20,33,20
0022300571,2024-01-17T00:00:00,1610612738,1610612759,1610612738,BOS,30,40,24,23
2022300129,2024-01-17T00:00:00,1612709932,1612709905,1612709932,MCC,31,31,27,28
2022300129,2024-01-17T00:00:00,1612709932,1612709905,1612709905,SBL,24,20,32,16
2022300134,2024-01-17T00:00:00,1612709930,1612709931,1612709931,MXC,24,27,32,23
2022300134,2024-01-17T00:00:00,1612709930,1612709931,1612709930,GLI,31,18,21,30
0022300570,2024-01-17T00:00:00,1610612737,1610612753,1610612737,ATL,26,23,29,28
0022300570,2024-01-17T00:00:00,1610612737,1610612753,1610612753,ORL,26,25,25,28
2022300131,2024-01-17T00:00:00,1612709903,1612709889,1612709903,SLC,29,23,35,21
2022300131,2024-01-17T00:00:00,1612709903,1612709889,1612709889,OKL,24,28,27,26
0022300569,2024-01-17T00:00:00,1610612765,1610612750,1610612750,MIN,39,31,28,26
0022300569,2024-01-17T00:00:00,1610612765,1610612750,1610612765,DET,40,22,28,27
0022300574,2024-01-17T00:00:00,1610612761,1610612748,1610612748,MIA,18,25,30,24
0022300574,2024-01-17T00:00:00,1610612761,1610612748,1610612761,TOR,41,37,16,27
0022300575,2024-01-17T00:00:00,1610612740,1610612766,1610612740,NOP,43,23,30,36
0022300575,2024-01-17T00:00:00,1610612740,1610612766,1610612766,CHA,36,25,21,30
2022300133,2024-01-17T00:00:00,1612709918,1612709904,1612709904,SXF,29,35,33,20
2022300133,2024-01-17T00:00:00,1612709918,1612709904,1612709918,TEX,36,26,39,28
2022300130,2024-01-17T00:00:00,1612709927,1612709929,1612709927,WIS,31,22,21,18
2022300130,2024-01-17T00:00:00,1612709927,1612709929,1612709929,CPS,34,37,19,26
2022300135,2024-01-17T00:00:00,1612709914,1612709921,1612709921,LIN,24,26,23,32
2022300135,2024-01-17T00:00:00,1612709914,1612709921,1612709914,STO,18,25,28,30
0022300578,2024-01-17T00:00:00,1610612757,1610612751,1610612751,BKN,23,29,31,20
0022300578,2024-01-17T00:00:00,1610612757,1610612751,1610612757,POR,24,27,23,31
0022300572,2024-01-17T00:00:00,1610612739,1610612749,1610612749,MIL,22,19,26,28
0022300572,2024-01-17T00:00:00,1610612739,1610612749,1610612739,CLE,32,34,42,27
0022300568,2024-01-16T00:00:00,1610612746,1610612760,1610612760,OKC,30,31,28,28
0022300568,2024-01-16T00:00:00,1610612746,1610612760,1610612746,LAC,35,30,34,29
0022300566,2024-01-16T00:00:00,1610612755,1610612743,1610612743,DEN,38,40,26,17
0022300566,2024-01-16T00:00:00,1610612755,1610612743,1610612755,PHI,36,42,21,27
2022300128,2024-01-16T00:00:00,1612709926,1612709924,1612709924,ONT,30,21,24,29
2022300128,2024-01-16T00:00:00,1612709926,1612709924,1612709926,MHU,26,30,27,23
2022300127,2024-01-16T00:00:00,1612709919,1612709893,1612709919,WES,22,31,34,30
2022300127,2024-01-16T00:00:00,1612709919,1612709893,1612709893,CLC,33,24,43,25
0022300567,2024-01-16T00:00:00,1610612756,1610612758,1610612758,SAC,39,29,28,21
0022300567,2024-01-16T00:00:00,1610612756,1610612758,1610612756,PHX,27,24,33,35
2022300125,2024-01-15T00:00:00,1612709902,1612709921,1612709902,SCW,21,33,24,20
2022300125,2024-01-15T00:00:00,1612709902,1612709921,1612709921,LIN,20,24,20,26
0022300561,2024-01-15T00:00:00,1610612739,1610612741,1610612741,CHI,21,25,31,14
0022300561,2024-01-15T00:00:00,1610612739,1610612741,1610612739,CLE,40,20,20,29
2022300115,2024-01-15T00:00:00,1612709913,1612709920,1612709920,RAP,25,28,26,26
2022300115,2024-01-15T00:00:00,1612709913,1612709920,1612709913,BHM,30,27,27,24
0022300557,2024-01-15T00:00:00,1610612752,1610612753,1610612752,NYK,24,28,26,16
0022300557,2024-01-15T00:00:00,1610612752,1610612753,1610612753,ORL,24,26,23,25
2022300117,2024-01-15T00:00:00,1612709917,1612709905,1612709905,SBL,21,40,23,38
2022300117,2024-01-15T00:00:00,1612709917,1612709905,1612709917,GRG,37,22,25,33
2022300124,2024-01-15T00:00:00,1612709890,1612709931,1612709931,MXC,31,43,16,32
2022300124,2024-01-15T00:00:00,1612709890,1612709931,1612709890,AUS,19,34,29,34
2022300116,2024-01-15T00:00:00,1612709923,1612709909,1612709909,DEL,26,33,29,20
2022300116,2024-01-15T00:00:00,1612709923,1612709909,1612709923,WCB,25,39,18,26
0022300560,2024-01-15T00:00:00,1610612763,1610612744,1610612763,MEM,23,31,31,31
0022300560,2024-01-15T00:00:00,1610612763,1610612744,1610612744,GSW,29,27,30,21
2022300121,2024-01-15T00:00:00,1612709932,1612709929,1612709932,MCC,26,22,26,27
2022300121,2024-01-15T00:00:00,1612709932,1612709929,1612709929,CPS,24,41,23,26
0022300562,2024-01-15T00:00:00,1610612751,1610612748,1610612748,MIA,16,15,37,20
0022300562,2024-01-15T00:00:00,1610612751,1610612748,1610612751,BKN,22,23,24,19
0022300564,2024-01-15T00:00:00,1610612762,1610612754,1610612762,UTA,33,31,41,27
0022300564,2024-01-15T00:00:00,1610612762,1610612754,1610612754,IND,26,24,29,26
2022300118,2024-01-15T00:00:00,1612709919,1612709893,1612709919,WES,37,40,22,27
2022300118,2024-01-15T00:00:00,1612709919,1612709893,1612709893,CLC,32,26,29,24
0022300563,2024-01-15T00:00:00,1610612761,1610612738,1610612738,BOS,29,32,23,21
0022300563,2024-01-15T00:00:00,1610612761,1610612738,1610612761,TOR,25,30,20,21
2022300122,2024-01-15T00:00:00,1612709930,1612709914,1612709930,GLI,33,17,14,24
2022300122,2024-01-15T00:00:00,1612709930,1612709914,1612709914,STO,28,33,28,18
0022300556,2024-01-15T00:00:00,1610612742,1610612740,1610612740,NOP,17,42,40,21
0022300556,2024-01-15T00:00:00,1610612742,1610612740,1610612742,DAL,33,26,33,33
0022300565,2024-01-15T00:00:00,1610612747,1610612760,1610612747,LAL,27,23,34,28
0022300565,2024-01-15T00:00:00,1610612747,1610612760,1610612760,OKC,26,24,26,29
2022300119,2024-01-15T00:00:00,1612709911,1612709903,1612709903,SLC,18,33,29,31
2022300119,2024-01-15T00:00:00,1612709911,1612709903,1612709911,IWA,30,27,30,35
0022300558,2024-01-15T00:00:00,1610612764,1610612765,1610612765,DET,29,34,31,35
0022300558,2024-01-15T00:00:00,1610612764,1610612765,1610612764,WAS,22,40,25,30
0022300555,2024-01-15T00:00:00,1610612755,1610612745,1610612755,PHI,33,33,32,26
0022300555,2024-01-15T00:00:00,1610612755,1610612745,1610612745,HOU,19,28,30,38
0022300559,2024-01-15T00:00:00,1610612737,1610612759,1610612737,ATL,35,34,18,22
0022300559,2024-01-15T00:00:00,1610612737,1610612759,1610612759,SAS,16,18,33,32
2022300126,2024-01-15T00:00:00,1612709933,1612709889,1612709889,OKL,25,36,21,37
2022300126,2024-01-15T00:00:00,1612709933,1612709889,1612709933,RCR,44,27,34,22
2022300120,2024-01-15T00:00:00,1612709922,1612709925,1612709925,OSC,31,27,31,30
2022300120,2024-01-15T00:00:00,1612709922,1612709925,1612709922,GBO,28,23,33,31
2022300112,2024-01-14T00:00:00,1612709917,1612709928,1612709917,GRG,26,34,32,22
2022300112,2024-01-14T00:00:00,1612709917,1612709928,1612709928,CCG,30,17,31,24
2022300110,2024-01-14T00:00:00,1612709915,1612709910,1612709915,MNE,27,38,40,24
2022300110,2024-01-14T00:00:00,1612709915,1612709910,1612709910,IMA,27,22,34,39
0022300551,2024-01-14T00:00:00,1610612748,1610612766,1610612748,MIA,26,26,25,27
0022300551,2024-01-14T00:00:00,1610612748,1610612766,1610612766,CHA,16,15,30,26
2022300113,2024-01-14T00:00:00,1612709911,1612709903,1612709903,SLC,10,32,31,42
2022300113,2024-01-14T00:00:00,1612709911,1612709903,1612709911,IWA,28,22,26,35
0022300553,2024-01-14T00:00:00,1610612750,1610612746,1610612750,MIN,29,17,35,28
0022300553,2024-01-14T00:00:00,1610612750,1610612746,1610612746,LAC,19,26,23,37
2022300114,2024-01-14T00:00:00,1612709933,1612709889,1612709933,RCR,22,26,21,30
2022300114,2024-01-14T00:00:00,1612709933,1612709889,1612709889,OKL,20,25,31,19
2022300111,2024-01-14T00:00:00,1612709926,1612709924,1612709924,ONT,31,30,32,33
2022300111,2024-01-14T00:00:00,1612709926,1612709924,1612709926,MHU,30,32,32,25
0022300550,2024-01-14T00:00:00,1610612743,1610612754,1610612754,IND,28,29,27,25
0022300550,2024-01-14T00:00:00,1610612743,1610612754,1610612743,DEN,28,32,29,28
0022300552,2024-01-14T00:00:00,1610612749,1610612758,1610612749,MIL,32,36,27,33
0022300552,2024-01-14T00:00:00,1610612749,1610612758,1610612758,SAC,37,29,25,37
0022300554,2024-01-14T00:00:00,1610612757,1610612756,1610612757,POR,33,28,31,24
0022300554,2024-01-14T00:00:00,1610612757,1610612756,1610612756,PHX,31,40,35,21
2022300109,2024-01-13T00:00:00,1612709902,1612709905,1612709902,SCW,30,33,24,18
2022300109,2024-01-13T00:00:00,1612709902,1612709905,1612709905,SBL,27,23,34,36
0022300549,2024-01-13T00:00:00,1610612762,1610612747,1610612762,UTA,31,33,36,32
0022300549,2024-01-13T00:00:00,1610612762,1610612747,1610612747,LAL,39,28,28,30
2022300102,2024-01-13T00:00:00,1612709922,1612709925,1612709925,OSC,37,17,30,24
2022300102,2024-01-13T00:00:00,1612709922,1612709925,1612709922,GBO,21,22,24,30
0022300548,2024-01-13T00:00:00,1610612759,1610612741,1610612741,CHI,35,28,31,28
