SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300155,2024-04-29T00:00:00,DEN vs. LAL,W,46.36666666666667,3,7,0.429,1,2,0.5,0,0,0.0,5,8,13,6,3,1,1,1,2,3,7,3,34.6,0,0,31.0,1,1,1,1,1,10,7,10,5,5,4,10,10,10,2,2,2,2,1,3,3,9,4,6,10,5,5,4,1,5,1,203932,Aaron Gordon
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300154,2024-04-27T00:00:00,DEN @ LAL,L,41.641666666666666,3,7,0.429,0,2,0.0,1,2,0.5,0,3,3,4,2,1,0,0,1,2,7,-6,17.6,0,0,16.0,1,8,8,8,3,10,7,10,6,5,6,7,6,7,12,8,10,7,2,3,5,1,2,7,10,8,11,4,1,11,1,203932,Aaron Gordon
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300153,2024-04-25T00:00:00,DEN @ LAL,W,41.236666666666665,12,18,0.667,0,1,0.0,5,6,0.833,5,10,15,3,2,1,0,1,0,4,29,3,52.5,1,0,49.0,1,1,1,1,4,1,1,3,6,9,6,1,1,6,2,1,1,9,2,3,5,9,1,1,1,5,1,1,1,1,1,203932,Aaron Gordon
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300152,2024-04-22T00:00:00,DEN vs. LAL,W,39.62166666666667,5,10,0.5,0,2,0.0,4,4,1.0,3,4,7,3,1,0,0,0,3,2,14,-4,25.9,0,0,24.0,1,1,1,1,6,5,6,7,6,5,6,2,2,1,6,7,6,9,7,9,5,1,9,7,5,7,10,4,1,9,1,203932,Aaron Gordon
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300151,2024-04-20T00:00:00,DEN vs. LAL,W,32.085,5,11,0.455,0,3,0.0,2,2,1.0,6,5,11,7,1,0,0,0,2,2,12,20,34.7,1,0,30.0,1,1,1,1,11,5,5,9,6,4,6,5,6,1,1,4,3,1,7,9,5,1,4,7,7,1,4,1,1,7,1,203932,Aaron Gordon
2023-24,201569,Eric Gordon,Eric,1610612756,PHX,Phoenix Suns,0042300164,2024-04-28T00:00:00,PHX vs. MIN,L,39.21666666666667,2,7,0.286,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,1,0,1,6,-1,6.0,0,0,8.0,1,1,1,1,1,2,2,2,2,1,3,3,3,3,2,4,4,4,3,4,3,3,1,3,3,2,4,1,1,3,1,201569,Eric Gordon
2023-24,201569,Eric Gordon,Eric,1610612756,PHX,Phoenix Suns,0042300163,2024-04-26T00:00:00,PHX vs. MIN,L,34.24666666666667,2,7,0.286,2,3,0.667,5,6,0.833,0,2,2,3,2,3,1,1,3,3,11,0,27.9,0,0,26.0,1,1,1,1,2,2,2,2,2,4,1,1,1,2,2,1,2,1,1,1,1,3,4,2,2,1,1,1,1,1,1,201569,Eric Gordon
2023-24,201569,Eric Gordon,Eric,1610612756,PHX,Phoenix Suns,0042300162,2024-04-23T00:00:00,PHX @ MIN,L,23.0,5,9,0.556,3,5,0.6,2,2,1.0,1,2,3,1,0,1,0,0,1,4,15,-7,23.1,0,0,24.0,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1,1,2,3,2,3,1,2,1,1,3,2,1,1,2,1,201569,Eric Gordon
2023-24,201569,Eric Gordon,Eric,1610612756,PHX,Phoenix Suns,0042300161,2024-04-20T00:00:00,PHX @ MIN,L,21.073333333333334,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,1,2,1,1,0,1,1,0,-18,7.9,0,0,7.0,1,1,1,1,4,4,4,4,4,3,4,3,3,3,2,1,2,2,1,2,1,1,2,3,4,4,3,1,1,4,1,201569,Eric Gordon
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,5.366666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,1,3,3,3,5,4,6,4,2,5,2,3,3,3,1,4,4,3,2,1,1,1,2,4,4,4,4,1,1,4,1,1631260,AJ Green
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300125,2024-04-30T00:00:00,MIL vs. IND,W,5.285,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,1,1,1,6,4,4,4,2,3,2,3,3,3,1,4,4,3,2,1,1,1,1,4,4,4,4,1,1,4,1,1631260,AJ Green
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300124,2024-04-28T00:00:00,MIL @ IND,L,21.483333333333334,3,7,0.429,2,6,0.333,0,0,0.0,0,3,3,1,0,0,0,0,3,1,8,-14,13.1,0,0,14.0,1,3,3,3,1,1,1,3,1,1,1,3,3,3,1,1,1,1,2,1,1,1,6,2,1,6,1,1,1,1,1,1631260,AJ Green
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300123,2024-04-26T00:00:00,MIL @ IND,L,14.445,1,1,1.0,0,0,0.0,2,2,1.0,0,3,3,0,0,0,0,0,2,2,4,10,7.6,0,0,7.0,1,3,3,3,3,3,4,1,2,5,2,1,1,1,1,1,1,3,2,1,1,1,4,1,3,1,3,1,1,3,1,1631260,AJ Green
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300122,2024-04-23T00:00:00,MIL vs. IND,L,15.346666666666666,2,4,0.5,0,1,0.0,1,1,1.0,0,3,3,1,1,0,0,0,2,1,5,7,9.1,0,0,9.0,1,3,3,3,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,1,2,1,1631260,AJ Green
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300121,2024-04-21T00:00:00,MIL vs. IND,W,5.496666666666667,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,1,1,1,1,4,4,3,4,2,2,2,3,3,3,1,4,4,3,2,1,1,1,2,4,4,3,4,1,1,4,1,1631260,AJ Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,22.366666666666667,5,8,0.625,4,6,0.667,0,0,0.0,1,1,2,0,0,0,0,0,1,0,14,-8,16.4,0,0,20.0,1,14,14,14,4,1,2,3,1,2,5,9,9,9,6,11,9,17,8,15,4,1,8,12,1,17,4,1,1,2,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,18.25,1,2,0.5,0,0,0.0,1,3,0.333,2,3,5,1,0,1,0,1,0,1,3,16,13.5,0,0,11.0,1,1,1,1,11,9,18,6,17,21,17,5,2,8,4,2,3,6,8,4,4,19,1,4,13,1,9,1,1,11,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300403,2024-06-12T00:00:00,DAL vs. BOS,L,22.24,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,2,0,1,0,0,2,0,3,3,12.6,0,0,11.0,1,14,14,14,5,9,18,6,4,17,1,9,9,9,6,6,7,3,8,4,4,1,14,12,13,9,12,1,1,11,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300402,2024-06-09T00:00:00,DAL @ BOS,L,13.671666666666667,1,4,0.25,0,3,0.0,2,3,0.667,0,1,1,0,0,0,0,0,2,1,4,-10,5.2,0,0,5.0,1,14,14,14,18,9,7,16,17,5,17,2,2,5,14,11,15,17,8,15,4,1,14,4,10,19,22,1,1,22,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300401,2024-06-06T00:00:00,DAL @ BOS,L,20.276666666666667,1,4,0.25,1,1,1.0,0,0,0.0,1,2,3,0,0,0,0,1,0,0,3,-5,6.6,0,0,7.0,1,14,14,14,8,9,7,16,4,17,1,9,9,9,6,6,7,17,8,15,4,19,1,12,13,15,20,1,1,18,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300315,2024-05-30T00:00:00,DAL @ MIN,W,18.2,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,2,0,0,0,0,2,10,9.5,0,0,7.0,1,1,1,1,12,9,13,11,17,12,17,9,9,9,14,20,22,6,8,1,4,1,1,12,20,5,15,1,1,18,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300314,2024-05-28T00:00:00,DAL vs. MIN,L,16.825,1,3,0.333,1,3,0.333,2,2,1.0,0,1,1,1,1,1,0,0,2,1,5,0,9.7,0,0,10.0,1,14,14,14,14,9,13,11,4,5,10,2,4,1,14,11,15,6,1,4,4,1,14,4,7,11,14,1,1,13,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300313,2024-05-26T00:00:00,DAL vs. MIN,W,25.013333333333332,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,2,1,0,0,0,1,1,3,-1,7.4,0,0,8.0,1,1,1,1,2,9,21,1,4,17,1,9,9,9,6,11,9,3,1,15,4,1,8,4,13,12,19,1,1,16,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300312,2024-05-24T00:00:00,DAL @ MIN,W,21.133333333333333,2,4,0.5,1,1,1.0,0,0,0.0,3,3,6,1,1,2,0,0,1,0,5,15,18.7,0,0,17.0,1,1,1,1,7,6,7,6,4,17,1,9,9,9,1,2,2,6,1,1,4,1,8,12,7,2,2,1,1,3,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300311,2024-05-22T00:00:00,DAL @ MIN,W,13.42,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,0,1,0,1,1,1,0,3,-1,6.2,0,0,7.0,1,1,1,1,19,9,7,16,4,12,7,9,9,9,14,11,15,17,1,15,1,19,8,12,13,12,21,1,1,18,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300226,2024-05-18T00:00:00,DAL vs. OKC,W,18.566666666666666,2,4,0.5,1,3,0.333,1,2,0.5,0,2,2,1,0,1,0,0,1,1,6,-9,12.9,0,0,12.0,1,1,1,1,9,6,7,6,4,5,10,5,4,6,14,6,9,6,8,4,4,1,8,4,6,18,11,1,1,8,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300225,2024-05-15T00:00:00,DAL @ OKC,W,18.266666666666666,2,6,0.333,1,5,0.2,0,0,0.0,1,1,2,3,1,1,0,0,0,1,5,2,13.9,0,0,13.0,1,1,1,1,10,6,3,11,4,3,16,9,9,9,6,11,9,1,1,4,4,1,1,4,7,10,7,1,1,6,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,13.211666666666666,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,2,0,1,0,1,2,0,3,-14,11.4,0,0,10.0,1,14,14,14,21,9,7,16,4,5,10,9,9,9,14,6,9,3,8,4,4,19,14,12,13,21,13,1,1,13,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300223,2024-05-11T00:00:00,DAL vs. OKC,W,15.016666666666667,1,3,0.333,1,3,0.333,0,0,0.0,1,0,1,1,1,1,0,0,3,0,3,15,7.7,0,0,8.0,1,1,1,1,16,9,13,11,4,5,10,9,9,9,6,20,15,6,1,4,4,1,19,12,13,2,17,1,1,16,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300222,2024-05-09T00:00:00,DAL @ OKC,W,16.026666666666667,4,6,0.667,3,5,0.6,0,0,0.0,1,0,1,1,0,0,0,0,1,0,11,9,13.7,0,0,16.0,1,1,1,1,15,2,3,2,2,3,6,9,9,9,6,20,15,6,8,15,4,1,8,12,2,6,8,1,1,4,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300221,2024-05-07T00:00:00,DAL @ OKC,L,24.883333333333333,4,9,0.444,3,8,0.375,0,0,0.0,1,3,4,3,1,0,0,0,3,1,11,-20,19.3,0,0,21.0,1,14,14,14,3,2,1,10,2,1,9,9,9,9,6,2,5,1,1,15,4,1,19,4,2,22,1,1,1,1,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300176,2024-05-03T00:00:00,DAL vs. LAC,W,21.45,3,5,0.6,1,3,0.333,0,0,0.0,3,1,4,1,0,0,0,0,3,0,7,7,13.3,0,0,13.0,1,1,1,1,6,4,5,4,4,5,10,9,9,9,1,11,5,6,8,15,4,1,19,12,5,7,10,1,1,6,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,17.866666666666667,1,3,0.333,1,3,0.333,1,1,1.0,0,2,2,0,0,1,0,0,0,2,4,4,9.4,0,0,9.0,1,1,1,1,13,9,13,11,4,5,10,5,8,1,14,6,9,17,8,4,4,1,1,2,10,8,16,1,1,15,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300174,2024-04-28T00:00:00,DAL vs. LAC,L,13.418333333333333,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,1,0,1,0,0,2,1,2,-12,7.7,0,0,6.0,1,14,14,14,20,20,13,20,17,12,17,2,4,1,14,11,15,6,8,4,4,1,14,4,20,20,17,1,1,21,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300173,2024-04-26T00:00:00,DAL vs. LAC,W,25.166666666666668,3,5,0.6,1,2,0.5,1,2,0.5,2,3,5,0,0,1,0,0,0,6,8,-3,17.0,0,0,16.0,1,1,1,1,1,4,5,4,4,12,7,5,4,6,4,2,3,17,8,4,4,1,1,1,4,14,3,1,1,4,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300172,2024-04-23T00:00:00,DAL @ LAC,W,14.183333333333334,0,2,0.0,0,2,0.0,0,0,0.0,3,4,7,1,0,1,1,0,4,0,0,-6,15.9,0,0,12.0,1,1,1,1,17,20,18,20,17,12,17,9,9,9,1,1,1,6,8,4,1,1,22,12,22,16,5,1,1,8,1,1630182,Josh Green
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300171,2024-04-21T00:00:00,DAL @ LAC,L,9.206666666666667,0,0,0.0,0,0,0.0,4,4,1.0,0,1,1,1,0,2,1,0,0,2,4,11,15.7,0,0,12.0,1,14,14,14,22,20,22,20,17,21,17,1,1,1,14,11,15,6,8,1,1,1,1,2,10,4,6,1,1,8,1,1630182,Josh Green
2023-24,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,0042300155,2024-04-29T00:00:00,LAL @ DEN,L,34.166666666666664,6,15,0.4,2,5,0.4,1,2,0.5,4,1,5,1,0,0,0,0,0,2,15,-8,22.5,0,0,23.0,1,2,2,2,2,1,1,4,1,1,3,2,1,2,1,5,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1629060,Rui Hachimura
2023-24,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,0042300154,2024-04-27T00:00:00,LAL vs. DEN,W,21.55,4,8,0.5,1,3,0.333,0,0,0.0,2,2,4,1,0,0,0,0,3,0,9,13,15.3,0,0,15.0,1,1,1,1,5,2,2,1,2,2,4,4,5,4,2,3,3,1,3,1,1,1,5,5,2,1,2,1,1,2,1,1629060,Rui Hachimura
2023-24,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,0042300153,2024-04-25T00:00:00,LAL vs. DEN,L,27.89666666666667,2,4,0.5,1,2,0.5,0,2,0.0,0,2,2,1,1,0,0,0,2,1,5,-12,7.9,0,0,9.0,1,2,2,2,4,3,4,1,2,3,1,4,1,4,3,3,5,1,1,1,1,1,3,3,4,5,5,1,1,4,1,1629060,Rui Hachimura
2023-24,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,0042300152,2024-04-22T00:00:00,LAL @ DEN,L,37.8,1,7,0.143,0,2,0.0,1,2,0.5,0,5,5,0,0,0,0,0,2,1,3,-7,9.0,0,0,8.0,1,2,2,2,1,5,3,5,5,3,5,2,1,2,3,1,1,5,3,1,1,1,3,3,5,2,4,1,1,5,1,1629060,Rui Hachimura
2023-24,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,0042300151,2024-04-20T00:00:00,LAL @ DEN,L,31.083333333333332,2,4,0.5,1,2,0.5,2,2,1.0,0,3,3,1,1,0,0,0,1,2,7,-10,11.1,0,0,12.0,1,2,2,2,3,3,4,1,2,3,1,1,1,1,3,2,4,1,1,1,1,1,2,1,3,4,3,1,1,3,1,1629060,Rui Hachimura
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300302,2024-05-23T00:00:00,IND @ BOS,L,27.936666666666667,4,8,0.5,2,6,0.333,0,0,0.0,0,4,4,8,0,1,0,0,0,0,10,1,29.8,0,0,26.0,1,9,9,9,14,12,13,7,10,12,11,9,10,9,8,6,7,7,14,6,9,1,1,12,13,9,13,5,2,14,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300301,2024-05-21T00:00:00,IND @ BOS,L,40.47666666666667,8,18,0.444,6,14,0.429,3,3,1.0,0,3,3,10,3,3,1,0,2,4,25,-11,52.6,1,0,52.0,1,9,9,9,2,4,4,10,2,2,3,2,2,1,8,10,13,3,2,2,3,1,12,3,4,11,4,1,2,3,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300217,2024-05-19T00:00:00,IND @ NYK,W,32.876666666666665,10,17,0.588,6,12,0.5,0,1,0.0,1,3,4,6,2,1,1,0,2,1,26,21,43.8,0,0,46.0,1,1,1,1,10,3,5,1,2,3,2,9,6,9,3,10,7,11,6,6,3,1,12,7,3,2,5,5,2,5,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300216,2024-05-17T00:00:00,IND vs. NYK,W,32.14666666666667,6,12,0.5,3,8,0.375,0,0,0.0,0,6,6,9,1,0,2,0,0,0,15,11,40.7,0,0,37.0,1,1,1,1,11,9,10,7,8,10,9,9,10,9,8,1,3,5,13,11,1,1,1,12,10,8,6,5,2,7,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,33.96666666666667,5,9,0.556,1,4,0.25,2,2,1.0,0,2,2,5,2,2,2,0,0,2,13,-22,32.9,0,0,29.0,1,9,9,9,8,11,12,4,13,14,13,4,4,1,8,14,14,13,6,4,1,1,1,5,11,15,11,5,2,12,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300214,2024-05-12T00:00:00,IND vs. NYK,W,27.533333333333335,8,15,0.533,4,10,0.4,0,0,0.0,0,6,6,5,0,0,0,1,2,0,20,31,34.7,0,0,35.0,1,1,1,1,15,4,8,6,6,7,6,9,10,9,8,1,3,13,14,11,9,11,12,12,6,1,10,5,2,8,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300213,2024-05-10T00:00:00,IND vs. NYK,W,38.111666666666665,14,26,0.538,6,16,0.375,1,1,1.0,0,4,4,7,2,2,1,1,1,3,35,16,57.3,0,0,58.0,1,1,1,1,3,1,1,5,2,1,9,5,6,1,8,6,7,10,6,4,3,11,8,4,1,4,2,5,2,2,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300212,2024-05-08T00:00:00,IND @ NYK,L,34.681666666666665,11,19,0.579,7,11,0.636,5,6,0.833,2,4,6,9,2,3,0,1,0,5,34,-17,61.7,0,0,62.0,1,9,9,9,7,2,3,2,1,6,1,1,1,7,2,6,3,5,6,2,9,11,1,2,2,14,1,5,2,1,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300211,2024-05-06T00:00:00,IND @ NYK,L,36.13333333333333,2,6,0.333,2,5,0.4,0,0,0.0,0,2,2,8,3,4,0,0,0,1,6,-12,29.4,0,0,26.0,1,9,9,9,6,15,15,15,10,13,6,9,10,9,8,14,14,7,2,1,9,1,1,7,15,12,14,5,2,14,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,31.633333333333333,7,16,0.438,2,10,0.2,1,1,1.0,1,5,6,10,2,0,0,0,1,1,17,12,37.2,1,0,35.0,1,1,1,1,13,8,6,11,10,7,14,5,6,1,3,4,3,3,6,11,9,1,8,7,8,7,8,1,2,8,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300125,2024-04-30T00:00:00,IND @ MIL,L,33.85166666666667,6,14,0.429,4,10,0.4,0,0,0.0,1,3,4,6,2,0,0,1,1,0,16,-14,27.8,0,0,30.0,1,9,9,9,9,9,9,12,6,7,6,9,10,9,3,10,7,11,6,11,9,11,8,12,9,13,15,5,2,11,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300124,2024-04-28T00:00:00,IND vs. MIL,W,32.03333333333333,8,16,0.5,5,12,0.417,3,3,1.0,0,4,4,4,3,1,0,0,0,2,24,13,34.8,0,0,39.0,1,1,1,1,12,4,6,7,5,3,5,2,2,1,8,6,7,15,2,6,9,1,1,5,5,6,9,5,2,6,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300123,2024-04-26T00:00:00,IND vs. MIL,W,45.83166666666666,8,22,0.364,1,12,0.083,1,1,1.0,5,5,10,16,4,0,1,0,1,6,18,16,53.0,1,1,47.0,1,1,1,1,1,4,2,14,13,3,15,5,6,1,1,4,1,1,1,11,3,1,8,1,7,4,3,1,1,4,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300122,2024-04-23T00:00:00,IND @ MIL,W,36.92,4,10,0.4,3,7,0.429,1,2,0.5,1,3,4,12,2,1,1,1,4,1,12,17,38.8,1,0,35.0,1,1,1,1,5,12,11,13,8,11,3,5,4,8,3,10,7,2,6,6,3,11,15,7,12,3,7,1,2,8,1,1630169,Tyrese Haliburton
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300121,2024-04-21T00:00:00,IND @ MIL,L,37.71666666666667,4,7,0.571,1,3,0.333,0,0,0.0,1,6,7,8,3,1,1,0,0,1,9,-3,32.4,0,0,29.0,1,9,9,9,4,12,14,3,13,15,11,9,10,9,3,1,2,7,2,6,3,1,1,7,14,10,12,5,2,12,1,1630169,Tyrese Haliburton
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,8.616666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0.0,1,9,9,9,10,9,11,9,7,9,7,3,4,3,3,11,12,6,3,6,2,1,13,7,9,6,13,1,1,13,1,203501,Tim Hardaway Jr.
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,12.0,5,7,0.714,5,7,0.714,0,0,0.0,0,3,3,1,0,0,0,0,0,1,15,6,20.1,0,0,24.0,1,1,1,1,8,2,3,1,1,1,1,3,4,3,3,2,2,1,3,6,2,1,1,2,2,3,2,1,1,1,1,203501,Tim Hardaway Jr.
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300403,2024-06-12T00:00:00,DAL vs. BOS,L,19.426666666666666,0,5,0.0,0,3,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,0,0,-16,3.6,0,0,3.0,1,9,9,9,2,9,5,9,7,6,7,3,4,3,3,2,2,6,3,6,2,12,1,7,9,14,11,1,1,11,1,203501,Tim Hardaway Jr.
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300401,2024-06-06T00:00:00,DAL @ BOS,L,7.7,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,2.0,1,9,9,9,11,9,9,9,7,9,7,3,4,3,3,11,12,6,3,1,2,1,1,7,9,7,12,1,1,12,1,203501,Tim Hardaway Jr.
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300312,2024-05-24T00:00:00,DAL @ MIN,W,5.1,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,-9,0.0,0,0,0.0,1,1,1,1,14,9,11,9,7,9,7,3,2,3,3,11,12,6,3,6,2,1,1,2,9,10,13,1,1,13,1,203501,Tim Hardaway Jr.
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300311,2024-05-22T00:00:00,DAL @ MIN,W,10.366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,0,0,1,0,7,7.8,0,0,6.0,1,1,1,1,9,9,14,9,7,14,7,3,4,3,3,1,1,6,3,1,2,1,1,2,9,2,6,1,1,7,1,203501,Tim Hardaway Jr.
